"","date","fire_scar","site","plot","tree_species","standing","snag_pre_fire","dbh","basal_diameter","cone_combustion","foliage_combustion","fine_combustion","coarse_combustion","stem_combustion","count","livedead","tree_notes"
"1737","2024-08-03","Teklanika","Tekl1","C","black spruce","yes","no",NA,2.5,NA,100,100,75,0,NA,"",""
"1738","2024-08-03","Teklanika","Tekl1","C","black spruce","yes","no",2.2,NA,NA,100,75,50,0,NA,"",""
"1739","2024-08-03","Teklanika","Tekl1","C","black spruce","yes","no",NA,2,NA,100,100,100,0,NA,"",""
"1740","2024-08-03","Teklanika","Tekl1","C","black spruce","yes","yes",NA,1.4,NA,NA,NA,NA,25,NA,"",""
"1741","2024-08-03","Teklanika","Tekl1","C","black spruce","yes","no",NA,2.6,NA,100,100,75,0,NA,"",""
"1742","2024-08-03","Teklanika","Tekl1","C","black spruce","yes","no",NA,2,NA,100,100,75,0,NA,"",""
"1743","2024-08-03","Teklanika","Tekl1","C","black spruce","yes","no",0.8,NA,NA,100,75,25,0,NA,"",""
"1744","2024-08-03","Teklanika","Tekl1","C","black spruce","yes","no",NA,1.7,NA,100,100,50,0,NA,"",""
"1745","2024-08-03","Teklanika","Tekl1","C","black spruce","yes","no",5.6,NA,NA,75,75,50,25,NA,"","Topped"
"1746","2024-08-03","Teklanika","Tekl1","C","black spruce","yes","no",2.3,NA,NA,100,100,100,0,NA,"",""
"1747","2024-08-03","Teklanika","Tekl1","C","black spruce","yes","no",5.1,NA,25,100,100,50,0,NA,"",""
"1748","2024-08-03","Teklanika","Tekl1","C","black spruce","yes","no",2.2,NA,NA,75,75,50,0,NA,"",""
"1749","2024-08-03","Teklanika","Tekl1","C","black spruce","yes","no",NA,1.2,NA,100,100,100,25,NA,"",""
"1750","2024-08-03","Teklanika","Tekl1","C","black spruce","yes","no",NA,1.9,NA,100,100,75,0,NA,"",""
"1751","2024-08-03","Teklanika","Tekl1","C","black spruce","yes","no",NA,2.6,NA,100,100,50,0,NA,"",""
"1752","2024-08-03","Teklanika","Tekl1","C","black spruce","yes","no",NA,2.5,NA,100,100,75,0,NA,"",""
"1753","2024-08-03","Teklanika","Tekl1","C","black spruce","yes","no",0.6,NA,NA,100,100,75,0,NA,"",""
"1754","2024-08-03","Teklanika","Tekl1","C","black spruce","yes","no",NA,1.5,NA,100,100,50,0,NA,"",""
"1755","2024-08-03","Teklanika","Tekl1","C","black spruce","yes","no",NA,2.2,NA,100,100,75,0,NA,"",""
"1756","2024-08-03","Teklanika","Tekl1","C","black spruce","yes","no",0.6,NA,NA,100,100,75,0,NA,"",""
"1757","2024-07-30","Nugget Creek","NuCr3","A","black spruce","no","no",6.1,NA,0,0,0,0,0,NA,"",""
"1758","2024-07-30","Nugget Creek","NuCr3","A","black spruce","no","no",4.9,NA,0,0,0,0,0,NA,"",""
"1759","2024-07-30","Nugget Creek","NuCr3","A","black spruce","no","no",6.3,NA,0,0,0,0,0,NA,"",""
"1760","2024-07-30","Nugget Creek","NuCr3","A","black spruce","no","no",4.7,NA,0,0,0,0,0,NA,"",""
"1761","2024-07-30","Nugget Creek","NuCr3","A","black spruce","no","no",7.3,NA,0,0,0,0,0,NA,"",""
"1762","2024-07-30","Nugget Creek","NuCr3","A","black spruce","no","no",2.6,NA,0,0,0,0,0,NA,"",""
"1763","2024-07-30","Nugget Creek","NuCr3","A","black spruce","no","no",6,NA,0,0,0,0,0,NA,"",""
"1764","2024-07-30","Nugget Creek","NuCr3","A","black spruce","no","no",2,NA,0,0,0,0,0,NA,"",""
"1765","2024-07-30","Nugget Creek","NuCr3","A","black spruce","no","no",4.8,NA,0,0,0,0,0,3,"",""
"1766","2024-07-30","Nugget Creek","NuCr3","A","black spruce","yes","no",3,NA,0,0,0,0,0,2,"",""
"1767","2024-07-30","Nugget Creek","NuCr3","A","black spruce","no","no",4.1,NA,0,0,0,0,0,NA,"",""
"1768","2024-07-30","Nugget Creek","NuCr3","A","black spruce","no","no",0.8,NA,NA,0,0,0,0,NA,"",""
"1769","2024-07-30","Nugget Creek","NuCr3","A","black spruce","no","no",4,NA,NA,NA,NA,0,25,NA,"",""
"1770","2024-07-30","Nugget Creek","NuCr3","A","black spruce","no","no",3.2,NA,NA,NA,NA,0,25,NA,"","Topped"
"1771","2024-07-30","Nugget Creek","NuCr3","A","black spruce","no","no",3.1,NA,0,0,0,0,0,NA,"",""
"1772","2024-07-30","Nugget Creek","NuCr3","A","black spruce","no","no",5.6,NA,0,0,0,0,0,NA,"",""
"1773","2024-07-30","Nugget Creek","NuCr3","A","black spruce","no","no",3,NA,0,0,0,0,0,NA,"",""
"1774","2024-07-30","Nugget Creek","NuCr3","A","black spruce","no","no",3.2,NA,0,0,0,0,0,NA,"",""
"1775","2024-07-30","Nugget Creek","NuCr3","A","black spruce","no","no",6.6,NA,0,0,0,0,0,NA,"",""
"1776","2024-07-30","Nugget Creek","NuCr3","A","black spruce","no","no",4,NA,0,0,0,0,0,NA,"",""
"1777","2024-07-30","Nugget Creek","NuCr3","A","black spruce","no","no",6.5,NA,0,0,0,0,0,NA,"",""
"1778","2024-07-30","Nugget Creek","NuCr3","A","black spruce","no","no",5.4,NA,0,0,0,0,0,NA,"",""
"1779","2024-07-30","Nugget Creek","NuCr3","A","black spruce","no","no",3.2,NA,0,0,0,0,0,NA,"",""
"1780","2024-07-30","Nugget Creek","NuCr3","A","black spruce","no","no",4.1,NA,0,0,0,0,0,NA,"",""
"1781","2024-07-30","Nugget Creek","NuCr3","A","black spruce","no","yes",NA,4.5,NA,NA,NA,NA,75,NA,"",""
"1782","2024-07-30","Nugget Creek","NuCr3","A","black spruce","yes","no",3.2,NA,0,0,0,0,0,NA,"",""
"1783","2024-07-30","Nugget Creek","NuCr3","A","black spruce","no","no",6.1,NA,0,0,0,0,0,NA,"",""
"1784","2024-07-30","Nugget Creek","NuCr3","A","black spruce","yes","no",11,NA,0,0,0,0,0,NA,"",""
"1785","2024-07-30","Nugget Creek","NuCr3","A","black spruce","no","no",3.3,NA,0,0,0,0,0,NA,"",""
"1786","2024-07-30","Nugget Creek","NuCr3","A","black spruce","no","no",2.2,NA,0,0,0,0,0,2,"",""
"1787","2024-07-30","Nugget Creek","NuCr3","A","black spruce","no","no",2.6,NA,0,0,0,0,0,NA,"",""
"1788","2024-07-30","Nugget Creek","NuCr3","A","black spruce","no","no",3.8,NA,0,0,0,0,0,NA,"",""
"1789","2024-07-30","Nugget Creek","NuCr3","A","black spruce","no","no",8.5,NA,0,0,0,0,0,2,"",""
"1790","2024-07-30","Nugget Creek","NuCr3","A","black spruce","no","no",4.5,NA,0,0,0,0,0,NA,"",""
"1791","2024-07-30","Nugget Creek","NuCr3","A","black spruce","no","no",4.4,NA,0,0,0,0,0,NA,"",""
"1792","2024-07-30","Nugget Creek","NuCr3","A","birch","no","no",2.6,NA,NA,0,0,0,0,NA,"",""
"1793","2024-07-30","Nugget Creek","NuCr3","A","birch","no","yes",1.7,NA,NA,0,0,0,0,NA,"",""
"1794","2024-07-30","Nugget Creek","NuCr3","A","black spruce","no","no",3.3,NA,0,0,0,0,0,NA,"",""
"1795","2024-07-30","Nugget Creek","NuCr3","A","black spruce","no","no",6.8,NA,0,0,0,0,0,NA,"",""
"1796","2024-08-06","Dry Creek","DrCr5","C","black spruce","no","no",NA,1.1,NA,100,100,100,0,NA,"",""
"1797","2024-08-06","Dry Creek","DrCr5","C","black spruce","yes","no",NA,1.1,NA,100,100,100,0,NA,"",""
"1798","2024-08-06","Dry Creek","DrCr5","C","black spruce","yes","no",1.8,NA,NA,100,100,100,0,NA,"",""
"1799","2024-08-06","Dry Creek","DrCr5","C","black spruce","yes","no",1.7,NA,NA,100,100,100,0,NA,"",""
"1800","2024-08-06","Dry Creek","DrCr5","C","black spruce","yes","no",14.2,NA,100,100,100,25,0,NA,"",""
"1801","2024-08-06","Dry Creek","DrCr5","C","black spruce","yes","no",NA,1.7,NA,100,100,100,0,NA,"",""
"1802","2024-08-06","Dry Creek","DrCr5","C","black spruce","yes","no",NA,1.3,NA,100,100,100,0,NA,"",""
"1803","2024-08-06","Dry Creek","DrCr5","C","black spruce","yes","no",NA,1.2,NA,100,100,100,0,8,"",""
"1804","2024-08-06","Dry Creek","DrCr5","C","black spruce","yes","no",0.7,NA,NA,100,100,100,0,NA,"",""
"1805","2024-08-06","Dry Creek","DrCr5","C","black spruce","yes","no",2.7,NA,100,100,100,100,0,NA,"",""
"1806","2024-08-06","Dry Creek","DrCr5","C","black spruce","yes","no",1.9,NA,100,100,100,100,0,NA,"",""
"1807","2024-08-06","Dry Creek","DrCr5","C","black spruce","yes","no",5.8,NA,100,100,100,25,0,NA,"",""
"1808","2024-08-06","Dry Creek","DrCr5","C","black spruce","yes","no",4.6,NA,100,100,100,25,0,NA,"",""
"1809","2024-08-06","Dry Creek","DrCr5","C","black spruce","yes","no",2.3,NA,100,100,100,75,0,NA,"",""
"1810","2024-08-06","Dry Creek","DrCr5","C","black spruce","yes","no",NA,1,NA,100,100,100,0,3,"",""
"1811","2024-07-15","Lost Horse","LOHO3","B","black spruce","yes","no",5.8,NA,25,25,25,0,0,NA,"",""
"1812","2024-07-15","Lost Horse","LOHO3","B","black spruce","yes","no",8.9,NA,0,50,50,25,0,NA,"",""
"1813","2024-07-15","Lost Horse","LOHO3","B","black spruce","yes","no",3.1,NA,NA,50,50,25,0,NA,"",""
"1814","2024-07-15","Lost Horse","LOHO3","B","black spruce","yes","yes",4.4,NA,NA,NA,NA,NA,25,NA,"",""
"1815","2024-07-15","Lost Horse","LOHO3","B","black spruce","yes","no",5.2,NA,NA,50,25,25,0,NA,"",""
"1816","2024-07-15","Lost Horse","LOHO3","B","black spruce","yes","no",1,NA,NA,100,75,50,0,NA,"",""
"1817","2024-07-15","Lost Horse","LOHO3","B","black spruce","yes","no",2.7,NA,25,75,75,50,0,NA,"",""
"1818","2024-07-15","Lost Horse","LOHO3","B","black spruce","yes","no",2.6,NA,25,75,75,50,0,NA,"",""
"1819","2024-07-15","Lost Horse","LOHO3","B","black spruce","yes","no",7.9,NA,NA,75,50,25,0,NA,"",""
"1820","2024-07-15","Lost Horse","LOHO3","B","black spruce","yes","no",9.3,NA,NA,75,50,25,0,NA,"",""
"1821","2024-07-15","Lost Horse","LOHO3","B","black spruce","yes","no",8.2,NA,25,75,75,25,0,NA,"",""
"1822","2024-07-15","Lost Horse","LOHO3","B","black spruce","yes","no",NA,7,NA,100,75,75,25,NA,"","Top broken off"
"1823","2024-08-07","McCoy Creek","McCr3","A","black spruce","no","no",NA,1.2,NA,100,100,100,0,8,"",""
"1824","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","no",NA,3.1,NA,100,100,100,0,2,"",""
"1825","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","no",NA,1.8,NA,100,100,100,0,NA,"",""
"1826","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","no",NA,2.5,NA,100,100,100,0,5,"",""
"1827","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","no",0.8,NA,NA,100,100,100,0,NA,"",""
"1828","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","no",4,NA,100,100,100,75,0,2,"",""
"1829","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","no",1.1,NA,NA,100,100,100,0,NA,"",""
"1830","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","no",2,NA,NA,100,100,100,0,NA,"",""
"1831","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","no",NA,1.1,NA,100,100,100,0,NA,"",""
"1832","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","no",NA,3.3,NA,NA,NA,100,0,NA,"","Topped"
"1833","2024-08-07","McCoy Creek","McCr3","A","black spruce","no","no",2.4,NA,NA,100,100,100,0,NA,"",""
"1834","2024-08-07","McCoy Creek","McCr3","A","black spruce","no","no",NA,1.2,NA,100,100,100,0,3,"",""
"1835","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","no",NA,1.6,NA,100,100,100,0,2,"",""
"1836","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","no",NA,1.8,NA,100,100,100,0,3,"",""
"1837","2024-08-07","McCoy Creek","McCr3","A","black spruce","no","no",NA,1.5,NA,100,100,100,0,6,"",""
"1838","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","no",1.6,NA,NA,100,100,100,0,NA,"",""
"1839","2024-08-07","McCoy Creek","McCr3","A","black spruce","no","no",1.8,NA,NA,100,100,100,0,NA,"",""
"1840","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","no",NA,2.1,NA,100,100,100,0,4,"",""
"1841","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","no",NA,2.4,NA,100,100,100,0,NA,"",""
"1842","2024-08-07","McCoy Creek","McCr3","A","black spruce","no","no",1.1,NA,NA,100,100,100,0,NA,"",""
"1843","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","no",NA,2.2,NA,NA,NA,100,25,NA,"","Topped"
"1844","2024-08-07","McCoy Creek","McCr3","A","black spruce","no","no",2,NA,100,100,100,100,0,NA,"",""
"1845","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","no",NA,1.9,NA,100,100,100,0,4,"",""
"1846","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","no",NA,1.2,NA,100,100,100,0,3,"",""
"1847","2024-08-07","McCoy Creek","McCr3","A","black spruce","no","no",NA,1.2,NA,100,100,100,0,NA,"",""
"1848","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","no",1.1,NA,NA,100,100,100,0,NA,"",""
"1849","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","no",NA,2.1,NA,100,100,100,0,4,"",""
"1850","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","yes",3.1,NA,NA,NA,NA,100,25,NA,"","Topped"
"1851","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","no",NA,1.5,NA,NA,NA,NA,25,NA,"","Topped"
"1852","2024-08-07","McCoy Creek","McCr3","A","black spruce","no","no",NA,1.1,NA,100,100,100,0,2,"",""
"1853","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","no",NA,3.9,NA,NA,NA,100,25,NA,"","Topped"
"1854","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","no",NA,1.7,NA,NA,NA,100,0,NA,"","Topped"
"1855","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","no",1.7,NA,NA,100,100,100,0,NA,"",""
"1856","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","no",1.8,NA,NA,100,100,100,0,NA,"",""
"1857","2024-08-07","McCoy Creek","McCr3","A","black spruce","no","no",2.2,NA,100,100,100,100,0,NA,"",""
"1858","2024-08-07","McCoy Creek","McCr3","A","black spruce","no","no",4.3,NA,100,100,100,100,0,NA,"",""
"1859","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","no",2.7,NA,NA,100,100,100,0,NA,"",""
"1860","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","no",2.6,NA,NA,100,100,100,0,NA,"",""
"1861","2024-08-07","McCoy Creek","McCr3","A","black spruce","no","no",1.8,NA,NA,100,100,100,0,NA,"",""
"1862","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","no",1.7,NA,100,100,100,100,0,NA,"",""
"1863","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","yes",4.3,NA,NA,NA,NA,100,25,2,"","Topped"
"1864","2024-08-07","McCoy Creek","McCr3","A","black spruce","yes","no",2,NA,NA,100,100,75,0,NA,"",""
"1865","2024-08-07","McCoy Creek","McCr3","A","black spruce","no","no",NA,1.4,NA,100,100,100,0,2,"",""
"1866","2024-07-18","Haystack","LoHo6","A","black spruce","no","no",NA,2.7,NA,0,0,0,0,NA,"",""
"1867","2024-07-18","Haystack","LoHo6","A","black spruce","yes","no",11.2,NA,50,25,25,0,0,NA,"",""
"1868","2024-07-18","Haystack","LoHo6","A","black spruce","yes","no",14.4,NA,NA,75,75,25,0,NA,"","Topped pre fire "
"1869","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,2.1,NA,100,100,75,25,NA,"",""
"1870","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,2.3,NA,100,100,50,0,NA,"",""
"1871","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,2.2,NA,100,100,75,0,NA,"",""
"1872","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",2.9,NA,NA,75,75,25,0,NA,"",""
"1873","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",0.3,NA,NA,100,100,50,0,2,"",""
"1874","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",1.3,NA,NA,75,75,25,0,NA,"",""
"1875","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,0.9,NA,NA,NA,NA,25,NA,"",""
"1876","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",3.8,NA,NA,75,75,75,0,NA,"",""
"1877","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",2.5,NA,NA,50,50,50,0,NA,"",""
"1878","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,2,NA,100,100,75,0,NA,"",""
"1879","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",0.4,NA,NA,100,100,75,0,NA,"",""
"1880","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,2.9,NA,100,100,50,0,NA,"",""
"1881","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",1.2,NA,NA,100,100,75,0,NA,"",""
"1882","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",0.5,NA,NA,100,100,75,0,NA,"",""
"1883","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,2.6,NA,100,100,75,0,NA,"",""
"1884","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,4.7,NA,100,100,100,25,NA,"",""
"1885","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1,NA,100,100,100,25,NA,"",""
"1886","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,2.3,NA,100,100,75,25,NA,"",""
"1887","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",1.1,NA,NA,75,75,50,0,NA,"",""
"1888","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,2,NA,100,100,75,0,NA,"",""
"1889","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,2.6,NA,100,100,100,0,NA,"",""
"1890","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",2.8,NA,75,75,75,75,0,NA,"",""
"1891","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1.5,NA,100,100,100,0,NA,"",""
"1892","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",2,NA,NA,100,100,75,0,NA,"",""
"1893","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1.9,NA,100,100,100,0,NA,"",""
"1894","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1.4,NA,100,100,100,25,NA,"",""
"1895","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",1.4,NA,NA,100,100,75,0,NA,"",""
"1896","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",2.5,NA,NA,100,100,100,0,NA,"",""
"1897","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1.8,NA,100,100,100,0,NA,"",""
"1898","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,2.5,NA,100,100,75,0,NA,"",""
"1899","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","yes",NA,2.5,NA,NA,NA,NA,25,NA,"",""
"1900","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1.9,NA,100,100,100,25,2,"",""
"1901","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1,NA,100,100,100,0,NA,"",""
"1902","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",3.6,NA,NA,100,100,75,0,NA,"",""
"1903","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1.6,NA,100,100,75,0,NA,"",""
"1904","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1.7,NA,100,100,100,50,NA,"",""
"1905","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1.4,NA,100,100,75,0,NA,"",""
"1906","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1.7,NA,100,100,100,0,NA,"",""
"1907","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",0.4,NA,NA,100,100,100,0,NA,"",""
"1908","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1.5,NA,100,100,100,0,2,"",""
"1909","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1.9,NA,100,100,75,0,NA,"",""
"1910","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,2.4,100,100,100,100,25,NA,"",""
"1911","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1.6,NA,100,100,100,0,NA,"",""
"1912","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1,100,100,100,100,25,2,"",""
"1913","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,2,NA,100,100,75,0,NA,"",""
"1914","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,2,NA,100,100,100,0,NA,"",""
"1915","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",0.9,NA,NA,100,100,100,0,2,"",""
"1916","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1.5,NA,100,100,75,0,NA,"",""
"1917","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1.4,NA,100,100,100,25,2,"",""
"1918","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1,NA,100,100,100,25,NA,"",""
"1919","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1.4,NA,100,100,100,75,2,"",""
"1920","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,0.8,NA,100,100,100,50,NA,"",""
"1921","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",1,NA,NA,100,100,50,0,NA,"",""
"1922","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",0.6,NA,NA,100,100,75,0,NA,"",""
"1923","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","yes",NA,2,NA,NA,NA,NA,50,NA,"",""
"1924","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",0.7,NA,NA,100,100,75,0,NA,"",""
"1925","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,2.1,NA,100,100,75,0,NA,"",""
"1926","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,2.9,NA,100,100,75,0,NA,"",""
"1927","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","yes",NA,3.3,NA,NA,NA,75,50,NA,"",""
"1928","2024-08-03","Teklanika","Tekl1","A","black spruce","yes","no",NA,1.5,NA,NA,NA,100,50,NA,"",""
"1929","2024-08-04","Munson Creek","MuCr4","C","black spruce","yes","no",6.3,NA,25,25,25,0,0,NA,"",""
"1930","2024-08-04","Munson Creek","MuCr4","C","black spruce","yes","no",2.7,NA,0,50,50,25,0,NA,"",""
"1931","2024-08-04","Munson Creek","MuCr4","C","black spruce","yes","no",NA,0.9,NA,100,100,100,0,NA,"",""
"1932","2024-08-04","Munson Creek","MuCr4","C","black spruce","yes","no",7.5,NA,0,75,50,25,0,NA,"",""
"1933","2024-08-04","Munson Creek","MuCr4","C","black spruce","yes","no",NA,0.9,NA,100,100,100,0,NA,"",""
"1934","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",5.3,NA,0,0,0,0,0,NA,"",""
"1935","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",4.3,NA,0,0,0,0,0,NA,"",""
"1936","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",1.9,NA,NA,100,100,100,50,2,"",""
"1937","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",6.8,NA,0,0,0,0,0,NA,"",""
"1938","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",3.8,NA,0,0,0,0,0,NA,"",""
"1939","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",4.4,NA,0,0,0,0,0,NA,"",""
"1940","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",3.1,NA,NA,50,50,25,0,NA,"",""
"1941","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",NA,1,NA,100,100,100,0,NA,"",""
"1942","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",4.5,NA,0,0,0,0,0,NA,"",""
"1943","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",2.4,NA,NA,100,100,75,0,NA,"",""
"1944","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",1.1,NA,NA,100,100,100,0,NA,"",""
"1945","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",2.2,NA,NA,100,100,100,0,NA,"",""
"1946","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",1.5,NA,NA,100,100,100,0,NA,"",""
"1947","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",2,NA,NA,100,100,100,0,NA,"",""
"1948","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",2,NA,NA,0,0,0,0,NA,"",""
"1949","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",4,NA,0,0,0,0,0,NA,"",""
"1950","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",2.7,NA,NA,0,0,0,0,NA,"",""
"1951","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",2.1,NA,NA,100,100,75,0,NA,"",""
"1952","2024-07-30","Nugget Creek","NuCr1","C","black spruce","yes","no",3.9,NA,NA,25,25,0,0,NA,"",""
"1953","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",NA,0.9,0,0,0,0,0,2,"",""
"1954","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",4.4,NA,0,75,75,50,0,NA,"",""
"1955","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",3.7,NA,100,100,100,100,0,NA,"",""
"1956","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","yes",2.4,NA,NA,NA,NA,NA,0,NA,"",""
"1957","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",3.4,NA,100,100,100,100,0,2,"",""
"1958","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",1.3,NA,100,100,100,100,0,2,"",""
"1959","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",5.5,NA,0,0,0,0,0,NA,"",""
"1960","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",7.2,NA,0,0,0,0,0,NA,"",""
"1961","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",3.5,NA,100,100,100,100,0,2,"",""
"1962","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",5.7,NA,0,0,0,0,0,NA,"",""
"1963","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",3,NA,0,0,0,0,0,NA,"",""
"1964","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",2.2,NA,100,100,100,100,0,NA,"",""
"1965","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",3.2,NA,0,0,0,0,0,2,"",""
"1966","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",2.3,NA,0,0,0,0,0,NA,"",""
"1967","2024-07-30","Nugget Creek","NuCr1","C","black spruce","no","no",4,NA,0,0,0,0,0,NA,"",""
