"","fulcrum_parent_id","date","fire_scar","site","plot","location","location_other","site_notes","ground_cover_type","ground_cover_type_other","ground_percent_cover","ground_cover_notes","photos"
"136","0b9068b6-5046-4567-bda6-9d4ffd737ca6","2024-08-04","Munson Creek","MuCr4","A","3 m",NA,"","Coarse Woody Debris","",4,"","bbe28f19-bbbb-4d24-bdcf-e5955cb33baf"
"137","0b9068b6-5046-4567-bda6-9d4ffd737ca6","2024-08-04","Munson Creek","MuCr4","A","3 m",NA,"","Fine Woody Debris","",3,"","bbe28f19-bbbb-4d24-bdcf-e5955cb33baf"
"138","0b9068b6-5046-4567-bda6-9d4ffd737ca6","2024-08-04","Munson Creek","MuCr4","A","3 m",NA,"","Burned Lichen","",1,"","bbe28f19-bbbb-4d24-bdcf-e5955cb33baf"
"139","0b9068b6-5046-4567-bda6-9d4ffd737ca6","2024-08-04","Munson Creek","MuCr4","A","3 m",NA,"","Polytrichum","",8,"","bbe28f19-bbbb-4d24-bdcf-e5955cb33baf"
"140","0b9068b6-5046-4567-bda6-9d4ffd737ca6","2024-08-04","Munson Creek","MuCr4","A","3 m",NA,"","Organic","",77.9,"","bbe28f19-bbbb-4d24-bdcf-e5955cb33baf"
"141","0b9068b6-5046-4567-bda6-9d4ffd737ca6","2024-08-04","Munson Creek","MuCr4","A","3 m",NA,"","Mushroom","",0.1,"","bbe28f19-bbbb-4d24-bdcf-e5955cb33baf"
"142","0c80c56c-01bd-4098-83be-df0c62daa81b","2024-07-15","Lost Horse","LoHo1","B","3 m",NA,"","","Burned lichen",17,"Half singed","ec2d29d4-cfdb-4dea-a112-c9e136cc2dea"
"143","0c80c56c-01bd-4098-83be-df0c62daa81b","2024-07-15","Lost Horse","LoHo1","B","3 m",NA,"","Coarse Woody Debris","",5,"","ec2d29d4-cfdb-4dea-a112-c9e136cc2dea"
"144","0c80c56c-01bd-4098-83be-df0c62daa81b","2024-07-15","Lost Horse","LoHo1","B","3 m",NA,"","Organic","",22,"","ec2d29d4-cfdb-4dea-a112-c9e136cc2dea"
"145","0c80c56c-01bd-4098-83be-df0c62daa81b","2024-07-15","Lost Horse","LoHo1","B","3 m",NA,"","Fine Woody Debris","",1,"","ec2d29d4-cfdb-4dea-a112-c9e136cc2dea"
"146","0c80c56c-01bd-4098-83be-df0c62daa81b","2024-07-15","Lost Horse","LoHo1","B","3 m",NA,"","Burned Moss","",55,"","ec2d29d4-cfdb-4dea-a112-c9e136cc2dea"
"147","0cc8802e-3861-486d-be01-a669192e1cb1","2024-07-23","Hess Creek","HeCr4","B","3 m",NA,"","Coarse Woody Debris","",2,"","9fc6f98b-715a-4d25-b8f1-34bc8441549f"
"148","0cc8802e-3861-486d-be01-a669192e1cb1","2024-07-23","Hess Creek","HeCr4","B","3 m",NA,"","Grass Litter","",0.1,"","9fc6f98b-715a-4d25-b8f1-34bc8441549f"
"149","0cc8802e-3861-486d-be01-a669192e1cb1","2024-07-23","Hess Creek","HeCr4","B","3 m",NA,"","Fine Woody Debris","",1,"","9fc6f98b-715a-4d25-b8f1-34bc8441549f"
"150","0cc8802e-3861-486d-be01-a669192e1cb1","2024-07-23","Hess Creek","HeCr4","B","3 m",NA,"","Litter","",12,"","9fc6f98b-715a-4d25-b8f1-34bc8441549f"
"151","0cc8802e-3861-486d-be01-a669192e1cb1","2024-07-23","Hess Creek","HeCr4","B","3 m",NA,"","Ceratodon purpureus","",9,"","9fc6f98b-715a-4d25-b8f1-34bc8441549f"
"152","0cc8802e-3861-486d-be01-a669192e1cb1","2024-07-23","Hess Creek","HeCr4","B","3 m",NA,"","Aulocomnium","",0.1,"","9fc6f98b-715a-4d25-b8f1-34bc8441549f"
"153","0cc8802e-3861-486d-be01-a669192e1cb1","2024-07-23","Hess Creek","HeCr4","B","3 m",NA,"","Burned Moss","",5,"","9fc6f98b-715a-4d25-b8f1-34bc8441549f"
"154","0cc8802e-3861-486d-be01-a669192e1cb1","2024-07-23","Hess Creek","HeCr4","B","3 m",NA,"","Organic","",70.8,"","9fc6f98b-715a-4d25-b8f1-34bc8441549f"
"155","0da2e27d-a303-4279-99f1-e695c3930160","2024-08-01","Munson Creek","MuCr2","C","6 m",NA,"","Rock","",0.1,"","e3a935a6-e3be-4852-9a2b-af51a985e182"
"156","0da2e27d-a303-4279-99f1-e695c3930160","2024-08-01","Munson Creek","MuCr2","C","6 m",NA,"","Coarse Woody Debris","",6,"","e3a935a6-e3be-4852-9a2b-af51a985e182"
"157","0da2e27d-a303-4279-99f1-e695c3930160","2024-08-01","Munson Creek","MuCr2","C","6 m",NA,"","Fine Woody Debris","",2,"","e3a935a6-e3be-4852-9a2b-af51a985e182"
"158","0da2e27d-a303-4279-99f1-e695c3930160","2024-08-01","Munson Creek","MuCr2","C","6 m",NA,"","Litter","",1,"","e3a935a6-e3be-4852-9a2b-af51a985e182"
"159","0da2e27d-a303-4279-99f1-e695c3930160","2024-08-01","Munson Creek","MuCr2","C","6 m",NA,"","Burned Lichen","",0.1,"","e3a935a6-e3be-4852-9a2b-af51a985e182"
"160","0da2e27d-a303-4279-99f1-e695c3930160","2024-08-01","Munson Creek","MuCr2","C","6 m",NA,"","Polytrichum","",14,"","e3a935a6-e3be-4852-9a2b-af51a985e182"
"161","0da2e27d-a303-4279-99f1-e695c3930160","2024-08-01","Munson Creek","MuCr2","C","6 m",NA,"","Organic","",38,"","e3a935a6-e3be-4852-9a2b-af51a985e182"
"162","0da2e27d-a303-4279-99f1-e695c3930160","2024-08-01","Munson Creek","MuCr2","C","6 m",NA,"","Ceratodon purpureus","",38.8,"","e3a935a6-e3be-4852-9a2b-af51a985e182"
"163","0dc7d05c-3314-4726-9e99-21c16738efc6","2024-08-01","Munson Creek","MuCr3","B","3 m",NA,"","Polytrichum","",1,"","1b39614c-9e34-4320-a535-0ae109f5295a"
"164","0dc7d05c-3314-4726-9e99-21c16738efc6","2024-08-01","Munson Creek","MuCr3","B","3 m",NA,"","Ceratodon purpureus","",6,"","1b39614c-9e34-4320-a535-0ae109f5295a"
"165","0dc7d05c-3314-4726-9e99-21c16738efc6","2024-08-01","Munson Creek","MuCr3","B","3 m",NA,"","Pleurozium","",0.1,"","1b39614c-9e34-4320-a535-0ae109f5295a"
"166","0dc7d05c-3314-4726-9e99-21c16738efc6","2024-08-01","Munson Creek","MuCr3","B","3 m",NA,"","Coarse Woody Debris","",2,"","1b39614c-9e34-4320-a535-0ae109f5295a"
"167","0dc7d05c-3314-4726-9e99-21c16738efc6","2024-08-01","Munson Creek","MuCr3","B","3 m",NA,"","Fine Woody Debris","",0.1,"","1b39614c-9e34-4320-a535-0ae109f5295a"
"168","0dc7d05c-3314-4726-9e99-21c16738efc6","2024-08-01","Munson Creek","MuCr3","B","3 m",NA,"","Litter","",15,"","1b39614c-9e34-4320-a535-0ae109f5295a"
"169","0dc7d05c-3314-4726-9e99-21c16738efc6","2024-08-01","Munson Creek","MuCr3","B","3 m",NA,"","Organic","",75.8,"","1b39614c-9e34-4320-a535-0ae109f5295a"
"170","0de5825f-d15b-4aad-b307-d5ed3b0e25d7","2024-07-14","Haystack","Hays2","C","3 m",NA,"","Ceratodon/Pohlia","",5,"","6b29640d-603d-414d-9bc9-b892f69d5569"
"171","0de5825f-d15b-4aad-b307-d5ed3b0e25d7","2024-07-14","Haystack","Hays2","C","3 m",NA,"","Grass Litter","",6,"","6b29640d-603d-414d-9bc9-b892f69d5569"
"172","0de5825f-d15b-4aad-b307-d5ed3b0e25d7","2024-07-14","Haystack","Hays2","C","3 m",NA,"","Fine Woody Debris","",3,"","6b29640d-603d-414d-9bc9-b892f69d5569"
"173","0de5825f-d15b-4aad-b307-d5ed3b0e25d7","2024-07-14","Haystack","Hays2","C","3 m",NA,"","Coarse Woody Debris","",4,"","6b29640d-603d-414d-9bc9-b892f69d5569"
"174","0de5825f-d15b-4aad-b307-d5ed3b0e25d7","2024-07-14","Haystack","Hays2","C","3 m",NA,"","Litter","",2,"","6b29640d-603d-414d-9bc9-b892f69d5569"
"175","0de5825f-d15b-4aad-b307-d5ed3b0e25d7","2024-07-14","Haystack","Hays2","C","3 m",NA,"","Polytrichum","",0.1,"","6b29640d-603d-414d-9bc9-b892f69d5569"
"176","0de5825f-d15b-4aad-b307-d5ed3b0e25d7","2024-07-14","Haystack","Hays2","C","3 m",NA,"","Organic","",80,"","6b29640d-603d-414d-9bc9-b892f69d5569"
"177","0e149005-d8ce-40c5-b488-858e0a21a1fb","2024-08-05","Dry Creek","DrCr3","A","3 m",NA,"","Coarse Woody Debris","",11,"","256a533b-007a-497e-a1fc-adb03d76d52d"
"178","0e149005-d8ce-40c5-b488-858e0a21a1fb","2024-08-05","Dry Creek","DrCr3","A","3 m",NA,"","Fine Woody Debris","",2,"","256a533b-007a-497e-a1fc-adb03d76d52d"
"179","0e149005-d8ce-40c5-b488-858e0a21a1fb","2024-08-05","Dry Creek","DrCr3","A","3 m",NA,"","Mushroom","",0.1,"","256a533b-007a-497e-a1fc-adb03d76d52d"
"180","0e149005-d8ce-40c5-b488-858e0a21a1fb","2024-08-05","Dry Creek","DrCr3","A","3 m",NA,"","Polytrichum","",0.1,"","256a533b-007a-497e-a1fc-adb03d76d52d"
"181","0e149005-d8ce-40c5-b488-858e0a21a1fb","2024-08-05","Dry Creek","DrCr3","A","3 m",NA,"","Grass Litter","",4,"Includes Eri vag litter","256a533b-007a-497e-a1fc-adb03d76d52d"
"182","0e149005-d8ce-40c5-b488-858e0a21a1fb","2024-08-05","Dry Creek","DrCr3","A","3 m",NA,"","Litter","",4,"","256a533b-007a-497e-a1fc-adb03d76d52d"
"183","0e149005-d8ce-40c5-b488-858e0a21a1fb","2024-08-05","Dry Creek","DrCr3","A","3 m",NA,"","Burned Lichen","",0.1,"","256a533b-007a-497e-a1fc-adb03d76d52d"
"184","0e149005-d8ce-40c5-b488-858e0a21a1fb","2024-08-05","Dry Creek","DrCr3","A","3 m",NA,"","Burned Moss","",40,"","256a533b-007a-497e-a1fc-adb03d76d52d"
"185","0e149005-d8ce-40c5-b488-858e0a21a1fb","2024-08-05","Dry Creek","DrCr3","A","3 m",NA,"","Organic","",37.7,"","256a533b-007a-497e-a1fc-adb03d76d52d"
"186","0e149005-d8ce-40c5-b488-858e0a21a1fb","2024-08-05","Dry Creek","DrCr3","A","3 m",NA,"","Ceratodon purpureus","",1,"","256a533b-007a-497e-a1fc-adb03d76d52d"
"187","0e5eff1e-0aee-4ef4-b973-5d94304730fc","2024-08-02","Teklanika ","Tekl5","B","6 m",NA,"","Burned Lichen","",14,"","5d8d5565-81d4-4ad9-839a-1e3dd1f92478"
"188","0e5eff1e-0aee-4ef4-b973-5d94304730fc","2024-08-02","Teklanika ","Tekl5","B","6 m",NA,"","Coarse Woody Debris","",1,"","5d8d5565-81d4-4ad9-839a-1e3dd1f92478"
"189","0e5eff1e-0aee-4ef4-b973-5d94304730fc","2024-08-02","Teklanika ","Tekl5","B","6 m",NA,"","Fine Woody Debris","",0.1,"","5d8d5565-81d4-4ad9-839a-1e3dd1f92478"
"190","0e5eff1e-0aee-4ef4-b973-5d94304730fc","2024-08-02","Teklanika ","Tekl5","B","6 m",NA,"","Litter","",0.1,"","5d8d5565-81d4-4ad9-839a-1e3dd1f92478"
"191","0e5eff1e-0aee-4ef4-b973-5d94304730fc","2024-08-02","Teklanika ","Tekl5","B","6 m",NA,"","Organic","",84.8,"","5d8d5565-81d4-4ad9-839a-1e3dd1f92478"
"192","0e64b103-f8cc-430b-b11b-4c678dad8d56","2024-07-30","Nugget Creek","NuCr2","C","3 m",NA,"","Ceratodon purpureus","",14,"","6d2fb5e3-67bc-4b93-925b-3a52f8a9d836"
"193","0e64b103-f8cc-430b-b11b-4c678dad8d56","2024-07-30","Nugget Creek","NuCr2","C","3 m",NA,"","Coarse Woody Debris","",2,"","6d2fb5e3-67bc-4b93-925b-3a52f8a9d836"
"194","0e64b103-f8cc-430b-b11b-4c678dad8d56","2024-07-30","Nugget Creek","NuCr2","C","3 m",NA,"","Fine Woody Debris","",1,"","6d2fb5e3-67bc-4b93-925b-3a52f8a9d836"
"195","0e64b103-f8cc-430b-b11b-4c678dad8d56","2024-07-30","Nugget Creek","NuCr2","C","3 m",NA,"","Litter","",4,"","6d2fb5e3-67bc-4b93-925b-3a52f8a9d836"
"196","0e64b103-f8cc-430b-b11b-4c678dad8d56","2024-07-30","Nugget Creek","NuCr2","C","3 m",NA,"","Grass Litter","",9,"","6d2fb5e3-67bc-4b93-925b-3a52f8a9d836"
"197","0e64b103-f8cc-430b-b11b-4c678dad8d56","2024-07-30","Nugget Creek","NuCr2","C","3 m",NA,"","Organic","",9,"","6d2fb5e3-67bc-4b93-925b-3a52f8a9d836"
"198","0e64b103-f8cc-430b-b11b-4c678dad8d56","2024-07-30","Nugget Creek","NuCr2","C","3 m",NA,"","Burned Moss","",1,"","6d2fb5e3-67bc-4b93-925b-3a52f8a9d836"
"199","0e64b103-f8cc-430b-b11b-4c678dad8d56","2024-07-30","Nugget Creek","NuCr2","C","3 m",NA,"","Polytrichum","",60,"","6d2fb5e3-67bc-4b93-925b-3a52f8a9d836"
"200","0e92efc2-33f3-4e22-bb5f-c7b2b8590ed4","2024-07-25","Haystack","HAYS5","B","6 m",NA,"","Mushroom","",0.1,"","5e106ef8-660a-4344-b423-055450b7136d"
"201","0e92efc2-33f3-4e22-bb5f-c7b2b8590ed4","2024-07-25","Haystack","HAYS5","B","6 m",NA,"","Coarse Woody Debris","",18,"","5e106ef8-660a-4344-b423-055450b7136d"
"202","0e92efc2-33f3-4e22-bb5f-c7b2b8590ed4","2024-07-25","Haystack","HAYS5","B","6 m",NA,"","Fine Woody Debris","",6,"","5e106ef8-660a-4344-b423-055450b7136d"
"203","0e92efc2-33f3-4e22-bb5f-c7b2b8590ed4","2024-07-25","Haystack","HAYS5","B","6 m",NA,"","Ceratodon purpureus","",2,"","5e106ef8-660a-4344-b423-055450b7136d"
"204","0e92efc2-33f3-4e22-bb5f-c7b2b8590ed4","2024-07-25","Haystack","HAYS5","B","6 m",NA,"","Grass Litter","",0.1,"","5e106ef8-660a-4344-b423-055450b7136d"
"205","0e92efc2-33f3-4e22-bb5f-c7b2b8590ed4","2024-07-25","Haystack","HAYS5","B","6 m",NA,"","Litter","",9,"","5e106ef8-660a-4344-b423-055450b7136d"
"206","0e92efc2-33f3-4e22-bb5f-c7b2b8590ed4","2024-07-25","Haystack","HAYS5","B","6 m",NA,"","Organic","",64.8,"","5e106ef8-660a-4344-b423-055450b7136d"
"207","0ef80f3f-ef83-43fc-924b-6ff6e8e6fff4","2024-07-30","Nugget Creek","NuCr1","A","3 m",NA,"","Ceratodon purpureus","",10,"","c31e3730-ce8e-4a9e-be05-2f2e912d1251"
"208","0ef80f3f-ef83-43fc-924b-6ff6e8e6fff4","2024-07-30","Nugget Creek","NuCr1","A","3 m",NA,"","Organic","",6,"","c31e3730-ce8e-4a9e-be05-2f2e912d1251"
"209","0ef80f3f-ef83-43fc-924b-6ff6e8e6fff4","2024-07-30","Nugget Creek","NuCr1","A","3 m",NA,"","Grass Litter","",0.1,"Carex","c31e3730-ce8e-4a9e-be05-2f2e912d1251"
"210","0ef80f3f-ef83-43fc-924b-6ff6e8e6fff4","2024-07-30","Nugget Creek","NuCr1","A","3 m",NA,"","Mushroom","",0.1,"","c31e3730-ce8e-4a9e-be05-2f2e912d1251"
"211","0ef80f3f-ef83-43fc-924b-6ff6e8e6fff4","2024-07-30","Nugget Creek","NuCr1","A","3 m",NA,"","Coarse Woody Debris","",4,"","c31e3730-ce8e-4a9e-be05-2f2e912d1251"
"212","0ef80f3f-ef83-43fc-924b-6ff6e8e6fff4","2024-07-30","Nugget Creek","NuCr1","A","3 m",NA,"","Fine Woody Debris","",3,"","c31e3730-ce8e-4a9e-be05-2f2e912d1251"
"213","0ef80f3f-ef83-43fc-924b-6ff6e8e6fff4","2024-07-30","Nugget Creek","NuCr1","A","3 m",NA,"","Polytrichum","",12,"","c31e3730-ce8e-4a9e-be05-2f2e912d1251"
"214","0ef80f3f-ef83-43fc-924b-6ff6e8e6fff4","2024-07-30","Nugget Creek","NuCr1","A","3 m",NA,"","Litter","",64.8,"","c31e3730-ce8e-4a9e-be05-2f2e912d1251"
"215","0f60e71e-18fb-407c-93b7-216725fbd490","2024-07-16","Shovel creek","ShCr1","A","3 m",NA,"","Sphagnum","",0.1,"","1351e35e-f4b4-43fc-a930-f35e4ffbc97e"
"216","0f60e71e-18fb-407c-93b7-216725fbd490","2024-07-16","Shovel creek","ShCr1","A","3 m",NA,"","Ceratodon/Pohlia","",6,"","1351e35e-f4b4-43fc-a930-f35e4ffbc97e"
"217","0f60e71e-18fb-407c-93b7-216725fbd490","2024-07-16","Shovel creek","ShCr1","A","3 m",NA,"","Polytrichum","",0.1,"","1351e35e-f4b4-43fc-a930-f35e4ffbc97e"
"218","0f60e71e-18fb-407c-93b7-216725fbd490","2024-07-16","Shovel creek","ShCr1","A","3 m",NA,"","Coarse Woody Debris","",0.1,"","1351e35e-f4b4-43fc-a930-f35e4ffbc97e"
"219","0f60e71e-18fb-407c-93b7-216725fbd490","2024-07-16","Shovel creek","ShCr1","A","3 m",NA,"","Fine Woody Debris","",3,"","1351e35e-f4b4-43fc-a930-f35e4ffbc97e"
"220","0f60e71e-18fb-407c-93b7-216725fbd490","2024-07-16","Shovel creek","ShCr1","A","3 m",NA,"","Organic","",2,"","1351e35e-f4b4-43fc-a930-f35e4ffbc97e"
"221","0f60e71e-18fb-407c-93b7-216725fbd490","2024-07-16","Shovel creek","ShCr1","A","3 m",NA,"","Litter","",88.7,"","1351e35e-f4b4-43fc-a930-f35e4ffbc97e"
"222","104fc3f6-b743-48ae-82e3-8942525b1aa5","2024-08-03","Teklanika ","Tekl3","C","6 m",NA,"","Coarse Woody Debris","",2,"","826faea1-af6a-4222-99c5-8def88398a9e"
"223","104fc3f6-b743-48ae-82e3-8942525b1aa5","2024-08-03","Teklanika ","Tekl3","C","6 m",NA,"","Fine Woody Debris","",1,"","826faea1-af6a-4222-99c5-8def88398a9e"
"224","104fc3f6-b743-48ae-82e3-8942525b1aa5","2024-08-03","Teklanika ","Tekl3","C","6 m",NA,"","Marchantia polymorpha","",2,"","826faea1-af6a-4222-99c5-8def88398a9e"
"225","104fc3f6-b743-48ae-82e3-8942525b1aa5","2024-08-03","Teklanika ","Tekl3","C","6 m",NA,"","","Standing water",1,"","826faea1-af6a-4222-99c5-8def88398a9e"
"226","104fc3f6-b743-48ae-82e3-8942525b1aa5","2024-08-03","Teklanika ","Tekl3","C","6 m",NA,"","Ceratodon purpureus","",0.1,"","826faea1-af6a-4222-99c5-8def88398a9e"
"227","104fc3f6-b743-48ae-82e3-8942525b1aa5","2024-08-03","Teklanika ","Tekl3","C","6 m",NA,"","Litter","",44,"","826faea1-af6a-4222-99c5-8def88398a9e"
"228","104fc3f6-b743-48ae-82e3-8942525b1aa5","2024-08-03","Teklanika ","Tekl3","C","6 m",NA,"","Organic","",49.9,"","826faea1-af6a-4222-99c5-8def88398a9e"
"229","1101beb4-4ee0-4cee-a1cf-5a455690eff1","2024-07-23","Hess Creek","HeCr6","A","9 m",NA,"","Coarse Woody Debris","",0.1,"","0042b431-598c-4651-a42d-883bb7c6fcdb"
"230","1101beb4-4ee0-4cee-a1cf-5a455690eff1","2024-07-23","Hess Creek","HeCr6","A","9 m",NA,"","Fine Woody Debris","",1,"","0042b431-598c-4651-a42d-883bb7c6fcdb"
"231","1101beb4-4ee0-4cee-a1cf-5a455690eff1","2024-07-23","Hess Creek","HeCr6","A","9 m",NA,"","Litter","",9,"","0042b431-598c-4651-a42d-883bb7c6fcdb"
"232","1101beb4-4ee0-4cee-a1cf-5a455690eff1","2024-07-23","Hess Creek","HeCr6","A","9 m",NA,"","Ceratodon purpureus","",20,"","0042b431-598c-4651-a42d-883bb7c6fcdb"
"233","1101beb4-4ee0-4cee-a1cf-5a455690eff1","2024-07-23","Hess Creek","HeCr6","A","9 m",NA,"","Organic","",69.8,"","0042b431-598c-4651-a42d-883bb7c6fcdb"
"234","1101beb4-4ee0-4cee-a1cf-5a455690eff1","2024-07-23","Hess Creek","HeCr6","A","9 m",NA,"","Burned Lichen","",0.1,"","0042b431-598c-4651-a42d-883bb7c6fcdb"
"235","113ed4b6-1fde-4ae0-a92d-a129c092c606","2024-07-15","Lost Horse","LoHo3","A","3 m",NA,"","Coarse Woody Debris","",2,"","ad43d3e6-d14b-474f-b5f4-7b0779f1a0a0"
"236","113ed4b6-1fde-4ae0-a92d-a129c092c606","2024-07-15","Lost Horse","LoHo3","A","3 m",NA,"","Fine Woody Debris","",2,"","ad43d3e6-d14b-474f-b5f4-7b0779f1a0a0"
"237","113ed4b6-1fde-4ae0-a92d-a129c092c606","2024-07-15","Lost Horse","LoHo3","A","3 m",NA,"","Ceratodon purpureus","",0.1,"","ad43d3e6-d14b-474f-b5f4-7b0779f1a0a0"
"238","113ed4b6-1fde-4ae0-a92d-a129c092c606","2024-07-15","Lost Horse","LoHo3","A","3 m",NA,"","Organic","",95.9,"","ad43d3e6-d14b-474f-b5f4-7b0779f1a0a0"
"239","12361129-7188-40ba-b626-1efbaa61a3da","2024-08-01","Munson Creek","MuCr1","B","3 m",NA,"","Marchantia polymorpha","",1,"","4f596da7-f5a5-491f-ae72-70eff9f52da4"
"240","12361129-7188-40ba-b626-1efbaa61a3da","2024-08-01","Munson Creek","MuCr1","B","3 m",NA,"","Polytrichum","",2,"","4f596da7-f5a5-491f-ae72-70eff9f52da4"
"241","12361129-7188-40ba-b626-1efbaa61a3da","2024-08-01","Munson Creek","MuCr1","B","3 m",NA,"","Fine Woody Debris","",2,"","4f596da7-f5a5-491f-ae72-70eff9f52da4"
"242","12361129-7188-40ba-b626-1efbaa61a3da","2024-08-01","Munson Creek","MuCr1","B","3 m",NA,"","Coarse Woody Debris","",3,"","4f596da7-f5a5-491f-ae72-70eff9f52da4"
"243","12361129-7188-40ba-b626-1efbaa61a3da","2024-08-01","Munson Creek","MuCr1","B","3 m",NA,"","Litter","",18,"","4f596da7-f5a5-491f-ae72-70eff9f52da4"
"244","12361129-7188-40ba-b626-1efbaa61a3da","2024-08-01","Munson Creek","MuCr1","B","3 m",NA,"","Organic","",38,"","4f596da7-f5a5-491f-ae72-70eff9f52da4"
"245","12361129-7188-40ba-b626-1efbaa61a3da","2024-08-01","Munson Creek","MuCr1","B","3 m",NA,"","Ceratodon purpureus","",36,"","4f596da7-f5a5-491f-ae72-70eff9f52da4"
"246","13e46bff-ff8d-4b5d-8173-00c6842ada52","2024-07-22","Hess Creek","HeCr1","A","6 m",NA,"","Coarse Woody Debris","",7,"","9f842cde-de94-49ce-89c5-8f3345de6905"
"247","13e46bff-ff8d-4b5d-8173-00c6842ada52","2024-07-22","Hess Creek","HeCr1","A","6 m",NA,"","Fine Woody Debris","",3,"","9f842cde-de94-49ce-89c5-8f3345de6905"
"248","13e46bff-ff8d-4b5d-8173-00c6842ada52","2024-07-22","Hess Creek","HeCr1","A","6 m",NA,"","Ceratodon/Pohlia","",5,"","9f842cde-de94-49ce-89c5-8f3345de6905"
"249","13e46bff-ff8d-4b5d-8173-00c6842ada52","2024-07-22","Hess Creek","HeCr1","A","6 m",NA,"","Organic","",2,"","9f842cde-de94-49ce-89c5-8f3345de6905"
"250","13e46bff-ff8d-4b5d-8173-00c6842ada52","2024-07-22","Hess Creek","HeCr1","A","6 m",NA,"","Litter","",30,"","9f842cde-de94-49ce-89c5-8f3345de6905"
"251","13e46bff-ff8d-4b5d-8173-00c6842ada52","2024-07-22","Hess Creek","HeCr1","A","6 m",NA,"","Grass Litter","",53,"","9f842cde-de94-49ce-89c5-8f3345de6905"
"252","1405ed91-e1a1-44e7-b349-3fe336524e1c","2024-08-06","Dry Creek","DrCr4","B","6 m",NA,"","Polytrichum","",1,"","dbd53e0f-b111-4f22-b6e0-2bc3d708be04"
"253","1405ed91-e1a1-44e7-b349-3fe336524e1c","2024-08-06","Dry Creek","DrCr4","B","6 m",NA,"","Ceratodon purpureus","",1,"","dbd53e0f-b111-4f22-b6e0-2bc3d708be04"
"254","1405ed91-e1a1-44e7-b349-3fe336524e1c","2024-08-06","Dry Creek","DrCr4","B","6 m",NA,"","Coarse Woody Debris","",9,"","dbd53e0f-b111-4f22-b6e0-2bc3d708be04"
"255","1405ed91-e1a1-44e7-b349-3fe336524e1c","2024-08-06","Dry Creek","DrCr4","B","6 m",NA,"","Fine Woody Debris","",0.1,"","dbd53e0f-b111-4f22-b6e0-2bc3d708be04"
"256","1405ed91-e1a1-44e7-b349-3fe336524e1c","2024-08-06","Dry Creek","DrCr4","B","6 m",NA,"","Grass Litter","",5,"","dbd53e0f-b111-4f22-b6e0-2bc3d708be04"
"257","1405ed91-e1a1-44e7-b349-3fe336524e1c","2024-08-06","Dry Creek","DrCr4","B","6 m",NA,"","Organic","",18,"","dbd53e0f-b111-4f22-b6e0-2bc3d708be04"
"258","1405ed91-e1a1-44e7-b349-3fe336524e1c","2024-08-06","Dry Creek","DrCr4","B","6 m",NA,"","Litter","",65.9,"","dbd53e0f-b111-4f22-b6e0-2bc3d708be04"
"259","1448d55a-d900-4bdf-8d9d-803e8c22820e","2024-07-29","McCoy Creek","MCCR2","B","6 m",NA,"","Ceratodon purpureus","",4,"","e848b9fe-9dd7-4a17-871b-c67118fdf2a3"
"260","1448d55a-d900-4bdf-8d9d-803e8c22820e","2024-07-29","McCoy Creek","MCCR2","B","6 m",NA,"","Coarse Woody Debris","",3,"","e848b9fe-9dd7-4a17-871b-c67118fdf2a3"
"261","1448d55a-d900-4bdf-8d9d-803e8c22820e","2024-07-29","McCoy Creek","MCCR2","B","6 m",NA,"","Fine Woody Debris","",0.1,"","e848b9fe-9dd7-4a17-871b-c67118fdf2a3"
"262","1448d55a-d900-4bdf-8d9d-803e8c22820e","2024-07-29","McCoy Creek","MCCR2","B","6 m",NA,"","Burned Lichen","",1,"","e848b9fe-9dd7-4a17-871b-c67118fdf2a3"
"263","1448d55a-d900-4bdf-8d9d-803e8c22820e","2024-07-29","McCoy Creek","MCCR2","B","6 m",NA,"","Burned Moss","",0.1,"","e848b9fe-9dd7-4a17-871b-c67118fdf2a3"
"264","1448d55a-d900-4bdf-8d9d-803e8c22820e","2024-07-29","McCoy Creek","MCCR2","B","6 m",NA,"","Mineral ","",0.1,"","e848b9fe-9dd7-4a17-871b-c67118fdf2a3"
"265","1448d55a-d900-4bdf-8d9d-803e8c22820e","2024-07-29","McCoy Creek","MCCR2","B","6 m",NA,"","Polytrichum","",0.1,"","e848b9fe-9dd7-4a17-871b-c67118fdf2a3"
"266","1448d55a-d900-4bdf-8d9d-803e8c22820e","2024-07-29","McCoy Creek","MCCR2","B","6 m",NA,"","Litter","",9,"","e848b9fe-9dd7-4a17-871b-c67118fdf2a3"
"267","1448d55a-d900-4bdf-8d9d-803e8c22820e","2024-07-29","McCoy Creek","MCCR2","B","6 m",NA,"","Marchantia polymorpha","",27,"","e848b9fe-9dd7-4a17-871b-c67118fdf2a3"
"268","1448d55a-d900-4bdf-8d9d-803e8c22820e","2024-07-29","McCoy Creek","MCCR2","B","6 m",NA,"","Organic","",55.6,"","e848b9fe-9dd7-4a17-871b-c67118fdf2a3"
"269","16220a77-45ee-49ec-9bb3-87b3043dd248","2024-08-06","Dry Creek","DrCr6","C","6 m",NA,"","Polytrichum","",0.1,"","95b56167-e4e2-4965-b882-925333be24f5"
"270","16220a77-45ee-49ec-9bb3-87b3043dd248","2024-08-06","Dry Creek","DrCr6","C","6 m",NA,"","Coarse Woody Debris","",11,"","95b56167-e4e2-4965-b882-925333be24f5"
