date,fire_scar,site,plot,shrubs_present,shrub_species,dbh,dbh_count,basal_diameter,basal_count,foliage_combustion,branch_combustion,stem_combustion,shrub_notes
7/20/2023,SnohomishEagle,61,B,yes,Betula,NA,NA,0.5,9,100,100,100,
7/20/2023,SnohomishEagle,61,B,yes,Uknown,NA,NA,1.1,2,100,50,25,
7/20/2023,SnohomishEagle,61,B,yes,Alder,NA,NA,0.9,1,100,75,0,
7/20/2023,SnohomishEagle,61,B,yes,Betula,NA,NA,0.9,4,100,100,75,
7/20/2023,SnohomishEagle,61,B,yes,Betula,NA,NA,0.8,14,100,50,25,
7/20/2023,SnohomishEagle,61,B,yes,Betula,NA,NA,0.7,6,100,100,100,
7/20/2023,SnohomishEagle,61,C,yes,Betula,NA,NA,0.7,19,100,75,25,
7/20/2023,SnohomishEagle,61,C,yes,Salix,NA,NA,0.9,4,100,100,100,
7/20/2023,SnohomishEagle,61,C,yes,Betula,NA,NA,0.5,18,100,50,50,
7/20/2023,SnohomishEagle,61,C,yes,Betula,NA,NA,0.4,6,100,100,75,
7/20/2023,SnohomishEagle,61,C,yes,Alder,NA,NA,2.1,5,25,25,0,
7/20/2023,SnohomishEagle,61,C,yes,Betula,NA,NA,0.6,12,100,100,75,
7/20/2023,SnohomishEagle,61,A,yes,Uknown,NA,NA,0.6,6,100,100,100,
7/20/2023,SnohomishEagle,61,A,yes,Uknown,NA,NA,0.5,15,100,100,75,
7/20/2023,SnohomishEagle,61,A,yes,Uknown,NA,NA,1.1,6,100,100,100,
7/21/2023,SnohomishEagle,62,A,yes,Uknown,NA,NA,1,2,100,100,100,
7/21/2023,SnohomishEagle,62,A,yes,Salix,NA,NA,0.9,2,100,100,75,
7/21/2023,SnohomishEagle,62,A,yes,Betula,NA,NA,0.8,17,100,100,50,
7/21/2023,SnohomishEagle,62,A,yes,Uknown,NA,NA,0.6,11,100,100,75,
7/21/2023,SnohomishEagle,62,B,yes,Salix,NA,NA,1,1,75,50,25,
7/21/2023,SnohomishEagle,62,B,yes,Uknown,NA,NA,0.2,4,100,100,50,
7/21/2023,SnohomishEagle,62,B,yes,Uknown,NA,NA,0.5,NA,100,100,50,
7/21/2023,SnohomishEagle,62,B,yes,Betula,NA,NA,0.8,23,100,100,50,
7/21/2023,SnohomishEagle,62,C,yes,Alder,NA,NA,1.8,4,100,100,75,
7/21/2023,SnohomishEagle,62,C,yes,Uknown,NA,NA,0.5,4,100,100,50,
7/21/2023,SnohomishEagle,62,C,yes,Betula,NA,NA,0.8,4,100,100,50,
7/21/2023,SnohomishEagle,62,C,yes,Betula,NA,NA,0.5,10,100,100,75,
7/21/2023,SnohomishEagle,62,C,yes,Betula,NA,NA,1,4,75,75,50,
7/21/2023,SnohomishEagle,62,C,yes,Betula,NA,NA,0.8,15,75,50,25,
7/21/2023,SnohomishEagle,63,A,no,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/21/2023,SnohomishEagle,63,C,no,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/21/2023,SnohomishEagle,63,B,no,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/21/2023,SnohomishEagle,64,A,no,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/21/2023,SnohomishEagle,64,C,no,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/21/2023,SnohomishEagle,64,B,yes,Salix,NA,NA,1.6,2,100,100,50,
7/22/2023,MudNowitnaDirt,65,B,yes,Salix,NA,NA,2,3,75,75,0,
7/22/2023,MudNowitnaDirt,65,A,yes,Betula,NA,NA,1.4,29,100,100,50,
7/22/2023,MudNowitnaDirt,65,A,yes,Betula,NA,NA,1.4,15,100,100,50,
7/22/2023,MudNowitnaDirt,65,A,yes,Betula,NA,NA,1.4,31,100,100,50,
7/22/2023,MudNowitnaDirt,65,A,yes,Betula,NA,NA,1.2,20,100,75,50,
7/22/2023,MudNowitnaDirt,65,A,yes,Uknown,NA,NA,1.2,1,100,100,25,
7/22/2023,MudNowitnaDirt,65,A,yes,Salix,NA,NA,0.7,NA,100,100,0,
7/22/2023,MudNowitnaDirt,65,A,yes,Salix,NA,NA,1.1,27,100,50,25,
7/22/2023,MudNowitnaDirt,65,C,yes,Salix,NA,NA,0.5,NA,100,100,0,
7/22/2023,MudNowitnaDirt,65,C,yes,Salix,NA,NA,0.7,2,100,100,25,
7/22/2023,MudNowitnaDirt,65,C,yes,Salix,NA,NA,1.7,3,75,25,0,
7/22/2023,MudNowitnaDirt,65,C,yes,Salix,NA,NA,1.5,NA,100,50,0,
7/22/2023,MudNowitnaDirt,65,C,yes,Salix,NA,NA,0.4,NA,100,100,0,
7/22/2023,MudNowitnaDirt,65,C,yes,Salix,NA,NA,0.6,NA,100,100,0,
7/22/2023,MudNowitnaDirt,65,C,yes,Salix,NA,NA,0.8,NA,100,100,0,
7/22/2023,MudNowitnaDirt,65,C,yes,Salix,NA,NA,0.5,3,100,100,50,
7/22/2023,MudNowitnaDirt,65,C,yes,Salix,NA,NA,0.5,NA,100,100,75,
7/22/2023,MudNowitnaDirt,65,C,yes,Salix,NA,NA,0.6,2,100,100,0,
7/22/2023,MudNowitnaDirt,65,C,yes,Salix,NA,NA,0.3,NA,100,100,0,
7/22/2023,MudNowitnaDirt,65,C,yes,Salix,NA,NA,0.8,2,100,100,25,
7/22/2023,MudNowitnaDirt,65,C,yes,Salix,NA,NA,0.5,NA,100,100,25,
7/22/2023,MudNowitnaDirt,66,A,yes,Salix,NA,NA,0.8,NA,25,25,0,
7/22/2023,MudNowitnaDirt,66,A,yes,Salix,NA,NA,0.6,2,50,25,25,
7/22/2023,MudNowitnaDirt,66,C,yes,Salix,NA,NA,3.2,3,25,0,0,
7/22/2023,MudNowitnaDirt,66,C,yes,Salix,NA,NA,1,NA,50,25,0,
7/22/2023,MudNowitnaDirt,66,C,yes,Salix,NA,NA,1.4,NA,25,0,0,
7/22/2023,MudNowitnaDirt,66,C,yes,Salix,NA,NA,0.7,2,50,50,50,
7/22/2023,MudNowitnaDirt,66,B,yes,Salix,NA,NA,0.7,NA,25,25,0,
7/22/2023,MudNowitnaDirt,66,B,yes,Salix,NA,NA,0.8,NA,25,0,0,
7/22/2023,MudNowitnaDirt,66,B,yes,Salix,NA,NA,1.1,NA,25,0,0,
7/22/2023,MudNowitnaDirt,67,C,yes,Salix,NA,NA,1.1,1,50,50,50,
7/22/2023,MudNowitnaDirt,67,B,yes,Salix,NA,NA,0.6,2,100,100,50,
7/22/2023,MudNowitnaDirt,67,B,yes,Salix,NA,NA,0.5,3,100,100,100,
7/22/2023,MudNowitnaDirt,67,B,yes,Salix,NA,NA,2.5,1,25,0,0,
7/22/2023,MudNowitnaDirt,67,B,yes,Betula,NA,NA,1.4,8,100,75,50,
7/22/2023,MudNowitnaDirt,67,A,yes,Salix,NA,NA,1.8,2,25,0,0,
7/22/2023,MudNowitnaDirt,67,A,yes,Salix,NA,NA,1.7,3,25,0,0,
7/22/2023,MudNowitnaDirt,67,A,yes,Betula,NA,NA,0.5,46,50,25,0,
7/23/2023,MudNowitnaDirt,68,B,yes,Salix,NA,NA,1.1,3,75,50,25,
7/23/2023,MudNowitnaDirt,68,B,yes,Salix,NA,NA,1,1,50,25,0,
7/23/2023,MudNowitnaDirt,68,B,yes,Salix,NA,NA,1.3,4,25,25,0,
7/23/2023,MudNowitnaDirt,68,B,yes,Salix,NA,NA,1.5,NA,25,25,0,
7/23/2023,MudNowitnaDirt,68,B,yes,Salix,NA,NA,1,NA,100,25,25,
7/23/2023,MudNowitnaDirt,68,C,yes,Betula,NA,NA,2.1,7,100,50,25,
7/23/2023,MudNowitnaDirt,68,C,yes,Betula,NA,NA,2.3,24,100,50,50,
7/23/2023,MudNowitnaDirt,68,C,yes,Betula,NA,NA,1.2,8,100,100,75,
7/23/2023,MudNowitnaDirt,68,C,yes,Betula,NA,NA,1,11,100,100,100,
7/23/2023,MudNowitnaDirt,68,C,yes,Betula,NA,NA,1,44,100,100,50,
7/23/2023,MudNowitnaDirt,68,C,yes,Salix,NA,NA,0.8,2,100,100,25,
7/23/2023,MudNowitnaDirt,68,C,yes,Salix,NA,NA,1.3,3,100,50,25,
7/23/2023,MudNowitnaDirt,68,C,yes,Salix,NA,NA,1.2,2,100,50,25,
7/23/2023,MudNowitnaDirt,68,C,yes,Salix,NA,NA,1.5,4,50,25,0,
7/23/2023,MudNowitnaDirt,68,A,yes,Betula,NA,NA,0.6,11,50,25,25,
7/23/2023,MudNowitnaDirt,68,A,yes,Salix,NA,NA,1.7,NA,75,25,0,
7/23/2023,MudNowitnaDirt,68,A,yes,Betula,NA,NA,0.6,27,100,100,100,
7/23/2023,MudNowitnaDirt,69,C,yes,Salix,NA,NA,1.5,2,50,25,0,
7/23/2023,MudNowitnaDirt,69,C,yes,Salix,NA,NA,0.9,3,75,50,25,
7/23/2023,MudNowitnaDirt,69,C,yes,Salix,NA,NA,0.8,1,25,25,25,
7/23/2023,MudNowitnaDirt,69,C,yes,Salix,NA,NA,1,NA,50,50,25,
7/23/2023,MudNowitnaDirt,69,B,yes,Betula,NA,NA,1,14,25,25,25,
7/23/2023,MudNowitnaDirt,69,B,yes,Betula,NA,NA,0.7,13,50,25,25,
7/23/2023,MudNowitnaDirt,69,B,yes,Betula,NA,NA,1.1,3,25,25,25,
7/23/2023,MudNowitnaDirt,69,B,yes,Betula,NA,NA,0.6,2,25,25,25,
7/23/2023,MudNowitnaDirt,69,B,yes,Betula,NA,NA,0.9,12,25,25,25,
7/23/2023,MudNowitnaDirt,69,B,yes,Betula,NA,NA,0.5,22,100,75,75,
7/23/2023,MudNowitnaDirt,69,B,yes,Betula,NA,NA,0.7,3,100,50,25,
7/23/2023,MudNowitnaDirt,69,A,yes,Salix,NA,NA,0.5,1,100,100,25,
7/24/2023,Isom,70,B,yes,Betula,NA,NA,0.8,13,75,50,50,
7/24/2023,Isom,70,C,yes,Betula,NA,NA,0.8,6,100,100,50,
7/24/2023,Isom,70,C,yes,Betula,NA,NA,0.7,2,100,100,50,
7/24/2023,Isom,70,C,yes,Betula,NA,NA,1.8,6,100,100,100,
7/24/2023,Isom,70,A,yes,Salix,NA,NA,2,2,100,75,75,
7/24/2023,Isom,71,B,yes,Betula,NA,NA,0.4,3,100,25,0,
7/24/2023,Isom,71,B,yes,Salix,NA,NA,0.6,3,100,25,0,
7/24/2023,Isom,71,B,yes,Betula,NA,NA,0.6,3,50,0,0,
7/24/2023,Isom,71,B,yes,Salix,NA,NA,1.9,1,100,25,25,
7/24/2023,Isom,71,B,yes,Salix,NA,NA,3,2,100,25,0,
7/24/2023,Isom,71,B,yes,Salix,NA,NA,2,1,100,25,0,
7/24/2023,Isom,71,B,yes,Salix,NA,NA,1,2,100,25,0,
7/24/2023,Isom,71,C,yes,Betula,NA,NA,1.4,1,100,75,0,
7/24/2023,Isom,71,C,yes,Salix,NA,NA,1.1,7,100,50,50,
7/24/2023,Isom,71,C,yes,Salix,NA,NA,1.5,2,75,25,0,
7/24/2023,Isom,71,C,yes,Salix,NA,NA,1.6,2,100,25,0,
7/24/2023,Isom,71,A,yes,Betula,NA,NA,0.3,5,100,100,50,
7/24/2023,Isom,71,A,yes,Betula,NA,NA,0.5,5,50,0,0,
7/24/2023,Isom,71,A,yes,Betula,NA,NA,0.6,3,100,50,50,
7/24/2023,Isom,72,A,yes,Salix,NA,NA,1.4,2,100,100,50,
7/24/2023,Isom,72,A,yes,Salix,NA,NA,2.1,5,100,100,25,
7/24/2023,Isom,72,A,yes,Betula,NA,NA,0.6,7,100,100,100,
7/24/2023,Isom,72,A,yes,Betula,NA,NA,0.7,7,100,100,75,
7/24/2023,Isom,72,A,yes,Salix,NA,NA,0.2,4,100,100,100,
7/24/2023,Isom,72,A,yes,Salix,NA,NA,0.8,4,100,100,50,
7/24/2023,Isom,72,A,yes,Alder,NA,NA,1.2,1,100,100,25,
7/24/2023,Isom,72,A,yes,Alder,NA,NA,1.3,5,100,100,25,
7/24/2023,Isom,72,C,yes,Salix,NA,NA,0.4,3,100,100,100,
7/24/2023,Isom,72,C,yes,Betula,NA,NA,0.4,3,100,100,100,
7/24/2023,Isom,72,C,yes,Betula,NA,NA,0.3,10,100,100,100,
7/24/2023,Isom,72,C,yes,Betula,NA,NA,0.6,4,50,50,50,
7/24/2023,Isom,72,C,yes,Salix,NA,NA,2,4,100,50,25,
7/24/2023,Isom,72,C,yes,Betula,NA,NA,0.4,3,100,100,25,
7/24/2023,Isom,72,C,yes,Betula,NA,NA,1,2,100,100,25,
7/24/2023,Isom,72,B,yes,Betula,NA,NA,0.3,2,100,100,75,"Plot b, corrected cmt"
7/24/2023,Isom,72,B,yes,Salix,NA,NA,1,1,100,100,50,"Plot b, corrected cmt"
7/24/2023,Isom,72,B,yes,Uknown,NA,NA,1.4,2,100,100,50,"Plot b, corrected cmt"
7/24/2023,Isom,72,B,yes,Salix,NA,NA,1.1,1,100,100,100,"Plot b, corrected cmt"
7/24/2023,Isom,72,B,yes,Salix,NA,NA,0.9,2,100,100,75,"Plot b, corrected cmt"
7/24/2023,Isom,72,B,yes,Salix,NA,NA,1,2,100,100,50,"Plot b, corrected cmt"
