date,fire_scar,site,plot,location,species,seedling_count,bd1,bd2,bd3
7/14/2021,Manley,331,C,6m,birch,21,5,1.9,1.6
7/14/2021,Manley,331,C,6m,black_spruce,0,NA,NA,NA
7/14/2021,Manley,331,C,9m,aspen,0,NA,NA,NA
7/14/2021,Manley,331,C,9m,birch,14,0.5,0.6,0.9
7/14/2021,Manley,331,C,9m,black_spruce,1,0.8,NA,NA
7/15/2021,Manley,342,A,3m,aspen,0,NA,NA,NA
7/15/2021,Manley,342,A,3m,birch,0,NA,NA,NA
7/15/2021,Manley,342,A,3m,black_spruce,0,NA,NA,NA
7/15/2021,Manley,342,A,6m,aspen,0,NA,NA,NA
7/15/2021,Manley,342,A,6m,birch,0,NA,NA,NA
7/15/2021,Manley,342,A,6m,black_spruce,0,NA,NA,NA
7/15/2021,Manley,342,A,9m,aspen,0,NA,NA,NA
7/15/2021,Manley,342,A,9m,birch,0,NA,NA,NA
7/15/2021,Manley,342,A,9m,black_spruce,0,NA,NA,NA
7/15/2021,Manley,342,B,3m,aspen,0,NA,NA,NA
7/15/2021,Manley,342,B,3m,birch,0,NA,NA,NA
7/15/2021,Manley,342,B,3m,black_spruce,0,NA,NA,NA
7/15/2021,Manley,342,B,6m,aspen,0,NA,NA,NA
7/15/2021,Manley,342,B,6m,birch,0,NA,NA,NA
7/15/2021,Manley,342,B,6m,black_spruce,0,NA,NA,NA
7/15/2021,Manley,342,B,9m,aspen,0,NA,NA,NA
7/15/2021,Manley,342,B,9m,birch,0,NA,NA,NA
7/15/2021,Manley,342,B,9m,black_spruce,0,NA,NA,NA
7/15/2021,Manley,342,C,3m,aspen,0,NA,NA,NA
7/15/2021,Manley,342,C,3m,birch,0,NA,NA,NA
7/15/2021,Manley,342,C,3m,black_spruce,4,1.4,1.6,0.7
7/15/2021,Manley,342,C,6m,aspen,0,NA,NA,NA
7/15/2021,Manley,342,C,6m,birch,0,NA,NA,NA
7/15/2021,Manley,342,C,6m,black_spruce,2,1.6,1.6,NA
7/15/2021,Manley,342,C,9m,aspen,0,NA,NA,NA
7/15/2021,Manley,342,C,9m,birch,0,NA,NA,NA
7/15/2021,Manley,342,C,9m,black_spruce,0,NA,NA,NA
7/14/2021,Manley,345,A,3m,aspen,0,NA,NA,NA
7/14/2021,Manley,345,A,3m,birch,0,NA,NA,NA
7/14/2021,Manley,345,A,3m,black_spruce,0,NA,NA,NA
7/14/2021,Manley,345,A,6m,aspen,0,NA,NA,NA
7/14/2021,Manley,345,A,6m,birch,0,NA,NA,NA
7/14/2021,Manley,345,A,6m,black_spruce,0,NA,NA,NA
7/14/2021,Manley,345,A,9m,aspen,0,NA,NA,NA
7/14/2021,Manley,345,A,9m,birch,0,NA,NA,NA
7/14/2021,Manley,345,A,9m,black_spruce,0,NA,NA,NA
7/14/2021,Manley,345,B,3m,aspen,1,2.5,NA,NA
7/14/2021,Manley,345,B,3m,birch,0,NA,NA,NA
7/14/2021,Manley,345,B,3m,black_spruce,2,1.5,1.8,NA
7/14/2021,Manley,345,B,6m,aspen,0,NA,NA,NA
7/14/2021,Manley,345,B,6m,birch,4,2,2.5,0.2
7/14/2021,Manley,345,B,6m,black_spruce,3,0.4,1.2,1.3
7/14/2021,Manley,345,B,9m,aspen,0,NA,NA,NA
7/14/2021,Manley,345,B,9m,birch,0,NA,NA,NA
7/14/2021,Manley,345,B,9m,black_spruce,0,NA,NA,NA
7/14/2021,Manley,345,C,3m,aspen,0,NA,NA,NA
7/14/2021,Manley,345,C,3m,birch,0,NA,NA,NA
7/14/2021,Manley,345,C,3m,black_spruce,2,0.3,1,NA
7/14/2021,Manley,345,C,6m,aspen,0,NA,NA,NA
7/14/2021,Manley,345,C,6m,birch,4,1.6,1.1,0.5
7/14/2021,Manley,345,C,6m,black_spruce,0,NA,NA,NA
7/14/2021,Manley,345,C,9m,aspen,0,NA,NA,NA
7/14/2021,Manley,345,C,9m,birch,1,0.2,NA,NA
7/14/2021,Manley,345,C,9m,black_spruce,0,NA,NA,NA
7/15/2021,Manley,355,A,3m,aspen,0,NA,NA,NA
7/15/2021,Manley,355,A,3m,birch,0,NA,NA,NA
7/17/2021,Manley,355,A,3m,black_spruce,2,0.1,0.2,NA
7/15/2021,Manley,355,A,6m,aspen,0,NA,NA,NA
7/15/2021,Manley,355,A,6m,birch,0,NA,NA,NA
7/15/2021,Manley,355,A,6m,black_spruce,0,NA,NA,NA
7/15/2021,Manley,355,A,9m,aspen,0,NA,NA,NA
7/15/2021,Manley,355,A,9m,birch,0,NA,NA,NA
7/15/2021,Manley,355,A,9m,black_spruce,8,1.1,0.5,1.1
7/15/2021,Manley,355,B,3m,aspen,0,NA,NA,NA
7/15/2021,Manley,355,B,3m,birch,0,NA,NA,NA
7/15/2021,Manley,355,B,3m,black_spruce,1,1.2,NA,NA
7/15/2021,Manley,355,B,6m,aspen,0,NA,NA,NA
7/15/2021,Manley,355,B,6m,birch,0,NA,NA,NA
7/15/2021,Manley,355,B,6m,black_spruce,1,0.2,NA,NA
7/15/2021,Manley,355,B,9m,aspen,0,NA,NA,NA
7/15/2021,Manley,355,B,9m,birch,0,NA,NA,NA
7/15/2021,Manley,355,B,9m,black_spruce,3,1.5,1.9,1.9
7/15/2021,Manley,355,C,3m,aspen,0,NA,NA,NA
7/15/2021,Manley,355,C,3m,birch,0,NA,NA,NA
7/15/2021,Manley,355,C,3m,black_spruce,3,2.5,2.5,2.5
7/15/2021,Manley,355,C,6m,aspen,0,NA,NA,NA
7/15/2021,Manley,355,C,6m,birch,0,NA,NA,NA
7/15/2021,Manley,355,C,6m,black_spruce,12,1,2,0.5
7/15/2021,Manley,355,C,9m,aspen,0,NA,NA,NA
7/15/2021,Manley,355,C,9m,birch,0,NA,NA,NA
7/15/2021,Manley,355,C,9m,black_spruce,9,1.4,1.1,1.6
7/14/2021,Manley,358,A,3m,aspen,1,2.5,NA,NA
7/14/2021,Manley,358,A,3m,birch,0,NA,NA,NA
7/14/2021,Manley,358,A,3m,black_spruce,13,1.6,0.5,0.3
7/14/2021,Manley,358,A,6m,aspen,1,1.5,NA,NA
7/14/2021,Manley,358,A,6m,birch,3,0.5,0.5,0.5
7/14/2021,Manley,358,A,6m,black_spruce,33,0.3,0.3,0.1
7/14/2021,Manley,358,A,9m,aspen,0,NA,NA,NA
7/14/2021,Manley,358,A,9m,birch,1,0.9,NA,NA
7/14/2021,Manley,358,A,9m,black_spruce,8,1.9,1.5,1.4
7/14/2021,Manley,358,B,3m,aspen,2,NA,NA,NA
7/14/2021,Manley,358,B,3m,birch,1,0.6,NA,NA
7/14/2021,Manley,358,B,3m,black_spruce,44,0.9,1.3,0.7
7/14/2021,Manley,358,B,6m,aspen,4,1.3,1.5,1.3
7/14/2021,Manley,358,B,6m,birch,5,1.5,1.5,1.1
7/14/2021,Manley,358,B,6m,black_spruce,25,0.5,0.4,1
7/14/2021,Manley,358,B,9m,aspen,3,2,1.5,2.5
7/14/2021,Manley,358,B,9m,birch,1,1.5,NA,NA
7/14/2021,Manley,358,B,9m,black_spruce,25,2,3,1.5
7/14/2021,Manley,358,C,3m,aspen,0,NA,NA,NA
7/14/2021,Manley,358,C,3m,birch,6,1,3.5,1.5
7/14/2021,Manley,358,C,3m,black_spruce,52,2,1.7,1.4
7/14/2021,Manley,358,C,6m,aspen,0,NA,NA,NA
7/14/2021,Manley,358,C,6m,birch,0,NA,NA,NA
7/14/2021,Manley,358,C,6m,black_spruce,0,NA,NA,NA
7/14/2021,Manley,358,C,9m,aspen,3,2.4,2.5,0.4
7/14/2021,Manley,358,C,9m,birch,3,1.6,0.5,1.9
7/14/2021,Manley,358,C,9m,black_spruce,20,1.4,1.5,1.7
7/15/2021,Manley,359,A,3m,aspen,0,NA,NA,NA
7/15/2021,Manley,359,A,3m,birch,0,NA,NA,NA
7/15/2021,Manley,359,A,3m,black_spruce,0,NA,NA,NA
7/15/2021,Manley,359,A,6m,aspen,0,NA,NA,NA
7/15/2021,Manley,359,A,6m,birch,0,NA,NA,NA
7/15/2021,Manley,359,A,6m,black_spruce,0,NA,NA,NA
7/15/2021,Manley,359,A,9m,aspen,0,NA,NA,NA
7/15/2021,Manley,359,A,9m,birch,0,NA,NA,NA
7/15/2021,Manley,359,A,9m,black_spruce,0,NA,NA,NA
7/15/2021,Manley,359,B,3m,aspen,0,NA,NA,NA
7/15/2021,Manley,359,B,3m,birch,0,NA,NA,NA
7/15/2021,Manley,359,B,3m,black_spruce,0,NA,NA,NA
7/15/2021,Manley,359,B,6m,aspen,0,NA,NA,NA
7/15/2021,Manley,359,B,6m,birch,0,NA,NA,NA
7/15/2021,Manley,359,B,6m,black_spruce,0,NA,NA,NA
7/15/2021,Manley,359,B,9m,aspen,0,NA,NA,NA
7/15/2021,Manley,359,B,9m,birch,0,NA,NA,NA
7/15/2021,Manley,359,B,9m,black_spruce,0,NA,NA,NA
7/15/2021,Manley,359,C,3m,aspen,0,NA,NA,NA
7/15/2021,Manley,359,C,3m,birch,0,NA,NA,NA
7/15/2021,Manley,359,C,3m,black_spruce,2,1,2,NA
7/15/2021,Manley,359,C,6m,aspen,0,NA,NA,NA
7/15/2021,Manley,359,C,6m,birch,0,NA,NA,NA
7/15/2021,Manley,359,C,6m,black_spruce,1,2.5,NA,NA
7/15/2021,Manley,359,C,9m,aspen,0,NA,NA,NA
7/15/2021,Manley,359,C,9m,birch,0,NA,NA,NA
7/15/2021,Manley,359,C,9m,black_spruce,1,2.5,NA,NA
7/15/2021,Manley,360,A,3m,aspen,0,NA,NA,NA
7/15/2021,Manley,360,A,3m,birch,0,NA,NA,NA
7/15/2021,Manley,360,A,3m,black_spruce,2,3.8,0.7,NA
7/15/2021,Manley,360,A,6m,aspen,0,NA,NA,NA
7/15/2021,Manley,360,A,6m,birch,0,NA,NA,NA
7/15/2021,Manley,360,A,6m,black_spruce,9,3.6,1.6,1.6
7/15/2021,Manley,360,A,9m,aspen,0,NA,NA,NA
7/15/2021,Manley,360,A,9m,birch,3,1.6,1.3,1.7
7/15/2021,Manley,360,A,9m,black_spruce,6,4.8,2.7,4.1
7/15/2021,Manley,360,B,3m,aspen,0,NA,NA,NA
7/15/2021,Manley,360,B,3m,birch,2,2.7,2.5,NA
7/15/2021,Manley,360,B,3m,black_spruce,19,1.4,1.6,3.1
7/15/2021,Manley,360,B,6m,aspen,0,NA,NA,NA
7/15/2021,Manley,360,B,6m,birch,0,NA,NA,NA
7/15/2021,Manley,360,B,6m,black_spruce,2,3.3,0.3,NA
7/15/2021,Manley,360,B,9m,aspen,0,NA,NA,NA
7/15/2021,Manley,360,B,9m,birch,0,NA,NA,NA
7/15/2021,Manley,360,B,9m,black_spruce,11,1.2,1.1,3.3
7/15/2021,Manley,360,C,3m,aspen,0,NA,NA,NA
7/15/2021,Manley,360,C,3m,birch,0,NA,NA,NA
7/15/2021,Manley,360,C,3m,black_spruce,2,2.5,1.3,NA
7/15/2021,Manley,360,C,6m,aspen,0,NA,NA,NA
7/15/2021,Manley,360,C,6m,birch,0,NA,NA,NA
7/15/2021,Manley,360,C,6m,black_spruce,0,NA,NA,NA
7/15/2021,Manley,360,C,9m,aspen,0,NA,NA,NA
7/15/2021,Manley,360,C,9m,birch,0,NA,NA,NA
7/15/2021,Manley,360,C,9m,black_spruce,0,NA,NA,NA
7/27/2022,Marr,679,A,7.5m,black_spruce,0,NA,NA,NA
7/27/2022,Marr,679,A,2.5m,black_spruce,0,NA,NA,NA
7/27/2022,Marr,679,B,7.5m,black_spruce,0,NA,NA,NA
7/27/2022,Marr,679,B,2.5m,black_spruce,0,NA,NA,NA
7/27/2022,Marr,679,C,7.5m,black_spruce,0,NA,NA,NA
7/27/2022,Marr,679,C,2.5m,black_spruce,0,NA,NA,NA
7/27/2022,Marr,910,A,2.5m,black_spruce,0,NA,NA,NA
7/27/2022,Marr,910,A,7.5m,black_spruce,0,NA,NA,NA
7/27/2022,Marr,910,B,7.5m,black_spruce,0,NA,NA,NA
7/27/2022,Marr,910,B,2.5m,black_spruce,0,NA,NA,NA
7/27/2022,Marr,910,C,2.5m,black_spruce,0,NA,NA,NA
7/27/2022,Marr,910,C,7.5m,black_spruce,0,NA,NA,NA
7/27/2022,Marr,2051,A,2.5m,black_spruce,0,NA,NA,NA
7/27/2022,Marr,2051,A,7.5m,black_spruce,0,NA,NA,NA
7/27/2022,Marr,2051,B,7.5m,black_spruce,0,NA,NA,NA
7/27/2022,Marr,2051,B,2.5m,black_spruce,0,NA,NA,NA
7/27/2022,Marr,2051,C,7.5m,black_spruce,0,NA,NA,NA
7/27/2022,Marr,2051,C,2.5m,black_spruce,0,NA,NA,NA
7/27/2022,Marr,2823,A,7.5m,black_spruce,0,NA,NA,NA
7/27/2022,Marr,2823,A,2.5m,black_spruce,0,NA,NA,NA
7/27/2022,Marr,2823,B,7.5m,black_spruce,0,NA,NA,NA
7/27/2022,Marr,2823,B,2.5m,black_spruce,0,NA,NA,NA
7/27/2022,Marr,2823,C,2.5m,black_spruce,0,NA,NA,NA
7/27/2022,Marr,2823,C,7.5m,black_spruce,0,NA,NA,NA
7/27/2022,Marr,2835,A,2.5m,black_spruce,0,NA,NA,NA
7/27/2022,Marr,2835,A,7.5m,black_spruce,0,NA,NA,NA
7/27/2022,Marr,2835,B,2.5m,black_spruce,0,NA,NA,NA
7/27/2022,Marr,2835,B,7.5m,black_spruce,0,NA,NA,NA
7/27/2022,Marr,2835,C,2.5m,black_spruce,0,NA,NA,NA
7/27/2022,Marr,2835,C,7.5m,black_spruce,0,NA,NA,NA
7/27/2022,Marr,2957,A,2.5m,black_spruce,0,NA,NA,NA
7/27/2022,Marr,2957,A,7.5m,black_spruce,1,6,NA,NA
7/27/2022,Marr,2957,B,7.5m,black_spruce,0,NA,NA,NA
7/27/2022,Marr,2957,B,2.5m,black_spruce,0,NA,NA,NA
7/27/2022,Marr,2957,C,7.5m,black_spruce,0,NA,NA,NA
7/27/2022,Marr,2957,C,2.5m,black_spruce,0,NA,NA,NA
7/28/2022,MarrRock,168,A,7.5m,black_spruce,0,NA,NA,NA
7/28/2022,MarrRock,168,A,2.5m,black_spruce,0,NA,NA,NA
7/28/2022,MarrRock,168,B,2.5m,black_spruce,0,NA,NA,NA
7/28/2022,MarrRock,168,B,7.5m,black_spruce,0,NA,NA,NA
7/28/2022,MarrRock,168,C,2.5m,black_spruce,0,NA,NA,NA
7/28/2022,MarrRock,168,C,7.5m,black_spruce,0,NA,NA,NA
7/28/2022,MarrRock,552,A,2.5m,black_spruce,0,NA,NA,NA
7/28/2022,MarrRock,552,A,7.5m,black_spruce,0,NA,NA,NA
7/28/2022,MarrRock,552,B,2.5m,black_spruce,0,NA,NA,NA
7/28/2022,MarrRock,552,B,7.5m,black_spruce,0,NA,NA,NA
7/28/2022,MarrRock,552,C,7.5m,black_spruce,0,NA,NA,NA
7/28/2022,MarrRock,552,C,2.5m,black_spruce,0,NA,NA,NA
7/28/2022,MarrRock,643,A,2.5m,black_spruce,0,NA,NA,NA
7/28/2022,MarrRock,643,A,7.5m,black_spruce,0,NA,NA,NA
7/28/2022,MarrRock,643,B,2.5m,black_spruce,0,NA,NA,NA
7/28/2022,MarrRock,643,B,7.5m,black_spruce,0,NA,NA,NA
7/28/2022,MarrRock,643,C,7.5m,black_spruce,0,NA,NA,NA
7/28/2022,MarrRock,643,C,2.5m,black_spruce,0,NA,NA,NA
7/28/2022,MarrRock,781,A,2.5m,black_spruce,0,NA,NA,NA
7/28/2022,MarrRock,781,A,7.5m,black_spruce,0,NA,NA,NA
7/28/2022,MarrRock,781,B,7.5m,black_spruce,0,NA,NA,NA
7/28/2022,MarrRock,781,B,2.5m,black_spruce,0,NA,NA,NA
7/28/2022,MarrRock,781,C,7.5m,black_spruce,0,NA,NA,NA
7/28/2022,MarrRock,781,C,2.5m,black_spruce,0,NA,NA,NA
7/28/2022,MarrRock,1133,A,7.5m,black_spruce,0,NA,NA,NA
7/28/2022,MarrRock,1133,A,2.5m,black_spruce,0,NA,NA,NA
7/28/2022,MarrRock,1133,B,7.5m,black_spruce,0,NA,NA,NA
7/28/2022,MarrRock,1133,B,2.5m,black_spruce,0,NA,NA,NA
7/28/2022,MarrRock,1133,C,7.5m,black_spruce,0,NA,NA,NA
7/28/2022,MarrRock,1133,C,2.5m,black_spruce,0,NA,NA,NA
7/28/2022,MarrRock,1371,A,7.5m,black_spruce,0,NA,NA,NA
7/28/2022,MarrRock,1371,A,2.5m,black_spruce,0,NA,NA,NA
7/28/2022,MarrRock,1371,B,7.5m,black_spruce,0,NA,NA,NA
7/28/2022,MarrRock,1371,B,2.5m,black_spruce,0,NA,NA,NA
7/28/2022,MarrRock,1371,C,7.5m,black_spruce,0,NA,NA,NA
7/28/2022,MarrRock,1371,C,2.5m,black_spruce,0,NA,NA,NA
6/23/2023,MmBonanza,4,A,2.5 m,black_spruce,0,NA,NA,NA
6/23/2023,MmBonanza,4,A,7.5 m,black_spruce,0,NA,NA,NA
6/23/2023,MmBonanza,4,B,7.5 m,black_spruce,0,NA,NA,NA
6/23/2023,MmBonanza,4,B,2.5 m,black_spruce,0,NA,NA,NA
6/23/2023,MmBonanza,4,C,7.5 m,black_spruce,0,NA,NA,NA
6/23/2023,MmBonanza,4,C,2.5 m,black_spruce,0,NA,NA,NA
6/23/2023,MmBonanza,5,A,2.5 m,black_spruce,0,NA,NA,NA
6/23/2023,MmBonanza,5,A,7.5 m,black_spruce,0,NA,NA,NA
6/23/2023,MmBonanza,5,B,7.5 m,black_spruce,0,NA,NA,NA
6/23/2023,MmBonanza,5,B,2.5 m,black_spruce,0,NA,NA,NA
6/23/2023,MmBonanza,5,C,7.5 m,black_spruce,0,NA,NA,NA
6/23/2023,MmBonanza,5,C,2.5 m,black_spruce,0,NA,NA,NA
6/24/2023,MmBonanza,6,A,2.5 m,black_spruce,0,NA,NA,NA
6/24/2023,MmBonanza,6,A,7.5 m,black_spruce,0,NA,NA,NA
6/24/2023,MmBonanza,6,B,2.5 m,black_spruce,0,NA,NA,NA
6/24/2023,MmBonanza,6,B,7.5 m,black_spruce,0,NA,NA,NA
6/24/2023,MmBonanza,6,C,7.5 m,black_spruce,0,NA,NA,NA
6/24/2023,MmBonanza,6,C,2.5 m,black_spruce,0,NA,NA,NA
6/24/2023,MmBonanza,7,A,2.5 m,black_spruce,0,NA,NA,NA
6/24/2023,MmBonanza,7,A,7.5 m,black_spruce,0,NA,NA,NA
6/24/2023,MmBonanza,7,B,7.5 m,black_spruce,0,NA,NA,NA
6/24/2023,MmBonanza,7,B,2.5 m,black_spruce,0,NA,NA,NA
6/24/2023,MmBonanza,7,C,7.5 m,black_spruce,0,NA,NA,NA
6/24/2023,MmBonanza,7,C,2.5 m,black_spruce,0,NA,NA,NA
6/24/2023,MmBonanza,8,A,2.5 m,black_spruce,0,NA,NA,NA
6/24/2023,MmBonanza,8,A,7.5 m,black_spruce,0,NA,NA,NA
6/24/2023,MmBonanza,8,B,2.5 m,black_spruce,0,NA,NA,NA
6/24/2023,MmBonanza,8,B,7.5 m,black_spruce,0,NA,NA,NA
6/24/2023,MmBonanza,8,C,7.5 m,black_spruce,0,NA,NA,NA
6/24/2023,MmBonanza,8,C,2.5 m,black_spruce,0,NA,NA,NA
7/8/2021,MtPrindle1,536,A,3m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,536,A,3m,birch,18,NA,NA,NA
7/9/2021,MtPrindle1,536,A,3m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,536,A,6m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,536,A,6m,birch,2,NA,NA,NA
7/9/2021,MtPrindle1,536,A,6m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,536,A,9m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,536,A,9m,birch,14,NA,NA,NA
7/9/2021,MtPrindle1,536,A,9m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,536,B,3m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,536,B,3m,birch,11,NA,NA,NA
7/9/2021,MtPrindle1,536,B,3m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,536,B,6m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,536,B,6m,birch,2,0.4,0.5,0.5
7/9/2021,MtPrindle1,536,B,6m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,536,B,9m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,536,B,9m,birch,8,NA,NA,NA
7/9/2021,MtPrindle1,536,B,9m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,536,C,3m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,536,C,3m,birch,5,0.4,0.9,0.9
7/9/2021,MtPrindle1,536,C,3m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,536,C,6m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,536,C,6m,birch,23,NA,NA,NA
7/9/2021,MtPrindle1,536,C,6m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,536,C,9m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,536,C,9m,birch,1,0.7,NA,NA
7/9/2021,MtPrindle1,536,C,9m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,542,A,3m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,542,A,3m,birch,11,NA,NA,NA
7/9/2021,MtPrindle1,542,A,3m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,542,A,6m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,542,A,6m,birch,0,NA,NA,NA
7/9/2021,MtPrindle1,542,A,6m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,542,A,9m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,542,A,9m,birch,4,NA,NA,NA
7/9/2021,MtPrindle1,542,A,9m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,542,B,3m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,542,B,3m,birch,1,0.9,NA,NA
7/9/2021,MtPrindle1,542,B,3m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,542,B,6m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,542,B,6m,birch,0,NA,NA,NA
7/9/2021,MtPrindle1,542,B,6m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,542,B,9m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,542,B,9m,birch,0,NA,NA,NA
7/9/2021,MtPrindle1,542,B,9m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,542,C,3m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,542,C,3m,birch,1,0.9,NA,NA
7/9/2021,MtPrindle1,542,C,3m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,542,C,6m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,542,C,6m,birch,4,0.5,1,0.5
7/9/2021,MtPrindle1,542,C,6m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,542,C,9m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,542,C,9m,birch,0,NA,NA,NA
7/9/2021,MtPrindle1,542,C,9m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,552,A,3m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,552,A,3m,birch,0,NA,NA,NA
7/9/2021,MtPrindle1,552,A,3m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,552,A,6m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,552,A,6m,birch,0,NA,NA,NA
7/9/2021,MtPrindle1,552,A,6m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,552,A,9m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,552,A,9m,birch,0,NA,NA,NA
7/9/2021,MtPrindle1,552,A,9m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,552,B,3m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,552,B,3m,birch,0,NA,NA,NA
7/9/2021,MtPrindle1,552,B,3m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,552,B,6m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,552,B,6m,birch,0,NA,NA,NA
7/9/2021,MtPrindle1,552,B,6m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,552,B,9m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,552,B,9m,birch,0,NA,NA,NA
7/9/2021,MtPrindle1,552,B,9m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,552,C,3m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,552,C,3m,birch,0,NA,NA,NA
7/9/2021,MtPrindle1,552,C,3m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,552,C,6m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,552,C,6m,birch,0,NA,NA,NA
7/9/2021,MtPrindle1,552,C,6m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,552,C,9m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,552,C,9m,birch,0,NA,NA,NA
7/9/2021,MtPrindle1,552,C,9m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,554,A,3m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,554,A,3m,birch,0,NA,NA,NA
7/9/2021,MtPrindle1,554,A,3m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,554,A,6m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,554,A,6m,birch,0,NA,NA,NA
7/9/2021,MtPrindle1,554,A,6m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,554,A,9m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,554,A,9m,birch,0,NA,NA,NA
7/9/2021,MtPrindle1,554,A,9m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,554,B,3m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,554,B,3m,birch,0,NA,NA,NA
7/9/2021,MtPrindle1,554,B,3m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,554,B,6m,aspen,1,2.5,NA,NA
7/9/2021,MtPrindle1,554,B,6m,birch,1,0.5,NA,NA
7/9/2021,MtPrindle1,554,B,6m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,554,B,9m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,554,B,9m,birch,0,NA,NA,NA
7/9/2021,MtPrindle1,554,B,9m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,554,C,3m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,554,C,3m,birch,0,NA,NA,NA
7/9/2021,MtPrindle1,554,C,3m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,554,C,6m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,554,C,6m,birch,0,NA,NA,NA
7/9/2021,MtPrindle1,554,C,6m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,554,C,9m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,554,C,9m,birch,0,NA,NA,NA
7/9/2021,MtPrindle1,554,C,9m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,570,A,3m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,570,A,3m,birch,0,NA,NA,NA
7/9/2021,MtPrindle1,570,A,3m,black_spruce,0,NA,NA,NA
7/9/2021,MtPrindle1,570,A,6m,aspen,0,NA,NA,NA
7/9/2021,MtPrindle1,570,A,6m,birch,0,NA,NA,NA
7/9/2021,MtPrindle1,570,A,6m,black_spruce,0,NA,NA,NA
