date,fire_scar,site,plot,tree_species,standing,snag_pre_fire,alive,dbh,basal_diameter,cone_combustion,foliage_combustion,fine_combustion,coarse_combustion,stem_combustion,tree_notes
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,4.4,NA,25,25,25,25,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,1.1,NA,25,25,25,0,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,0.3,NA,100,100,100,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,2.4,NA,75,25,0,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,1.1,NA,75,50,25,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,1.8,NA,75,25,25,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,1.6,NA,75,75,50,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,1.3,NA,50,25,25,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,1.8,NA,75,75,25,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,0.9,NA,75,75,25,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,2.4,NA,75,50,25,0,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,2.7,NA,25,50,25,0,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,0.4,NA,75,50,25,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,0.8,NA,50,25,0,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,2,NA,75,75,25,25,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,1.1,NA,75,25,25,0,NA,
7/9/2023,Chitanana,31,A,birch,yes,no,no,NA,7.5,NA,100,100,100,100,
7/9/2023,Chitanana,31,A,birch,yes,no,no,NA,5.6,NA,100,100,100,100,
7/9/2023,Chitanana,31,A,birch,yes,no,no,12.3,NA,NA,25,25,0,NA,
7/9/2023,Chitanana,31,A,birch,yes,no,no,11,NA,NA,25,25,0,NA,
7/9/2023,Chitanana,31,A,birch,yes,no,no,3.5,NA,NA,100,100,100,75,
7/9/2023,Chitanana,31,A,birch,no,no,no,10.7,NA,NA,25,25,0,NA,
7/9/2023,Chitanana,31,A,birch,no,no,no,20.1,NA,NA,25,25,0,NA,
7/9/2023,Chitanana,31,A,birch,no,no,no,12.3,NA,NA,0,0,0,NA,
7/9/2023,Chitanana,31,A,black spruce,yes,no,no,6.4,NA,0,25,25,0,NA,
7/9/2023,Chitanana,31,A,black spruce,yes,no,no,NA,5.4,NA,100,100,100,100,
7/9/2023,Chitanana,31,A,black spruce,yes,no,no,7.1,NA,NA,25,25,0,NA,
7/9/2023,Chitanana,31,A,black spruce,yes,no,no,4,NA,25,25,0,0,NA,
7/9/2023,Chitanana,31,A,black spruce,yes,no,no,NA,4.7,NA,100,100,100,100,
7/9/2023,Chitanana,31,A,black spruce,yes,no,no,10,NA,50,75,75,75,NA,
7/9/2023,Chitanana,31,A,black spruce,no,no,no,4.5,NA,NA,25,25,25,NA,
7/9/2023,Chitanana,31,A,unknown,yes,no,no,NA,3.2,NA,100,100,100,100,
7/9/2023,Chitanana,31,A,unknown,yes,no,no,NA,4.9,NA,100,100,100,100,
7/9/2023,Chitanana,31,A,unknown,yes,no,no,NA,8.3,NA,100,100,100,100,
7/9/2023,Chitanana,31,A,unknown deciduous,yes,no,no,NA,5.3,NA,100,100,100,100,
7/9/2023,Chitanana,31,A,unknown deciduous,yes,no,no,NA,7.5,NA,100,100,100,100,
7/9/2023,Chitanana,31,A,white spruce,yes,no,no,5.8,NA,NA,50,25,25,NA,
7/9/2023,Chitanana,31,A,white spruce,yes,no,no,NA,1.2,NA,25,0,0,NA,
7/9/2023,Chitanana,31,B,birch,no,no,no,18.5,NA,NA,0,0,0,NA,
7/9/2023,Chitanana,31,B,birch,yes,no,no,16.2,NA,NA,0,0,0,NA,
7/9/2023,Chitanana,31,B,birch,yes,no,no,16.1,NA,NA,0,0,0,NA,
7/9/2023,Chitanana,31,B,birch,no,no,no,13.3,NA,NA,0,0,0,NA,
7/9/2023,Chitanana,31,B,black spruce,no,no,no,9.1,NA,NA,25,0,0,NA,
7/9/2023,Chitanana,31,B,black spruce,yes,no,no,NA,8.7,NA,25,0,0,NA,
7/9/2023,Chitanana,31,B,black spruce,no,no,no,1.5,NA,NA,50,50,50,NA,
7/9/2023,Chitanana,31,B,white spruce,no,no,no,24,NA,NA,25,0,0,NA,
7/9/2023,Chitanana,31,B,white spruce,no,no,no,4.6,NA,NA,0,0,0,NA,
7/9/2023,Chitanana,31,C,birch,no,no,no,14,NA,NA,0,0,0,NA,
7/9/2023,Chitanana,31,C,birch,no,no,no,17.1,NA,NA,0,0,0,NA,
7/9/2023,Chitanana,31,C,birch,no,no,no,12.7,NA,NA,0,0,0,NA,
7/9/2023,Chitanana,31,C,birch,no,no,no,8.1,NA,NA,0,0,0,NA,
7/9/2023,Chitanana,31,C,black spruce,no,no,no,12.5,NA,NA,25,0,0,NA,
7/9/2023,Chitanana,31,C,unknown conifer,no,no,no,12.9,NA,NA,25,25,0,NA,
7/9/2023,Chitanana,31,C,white spruce,no,no,no,24.5,NA,NA,0,0,0,NA,
7/9/2023,Chitanana,32,A,black spruce,yes,no,no,NA,1.3,NA,75,75,25,NA,
7/9/2023,Chitanana,32,A,black spruce,yes,no,no,NA,0.7,NA,100,100,100,NA,
7/9/2023,Chitanana,32,A,black spruce,yes,no,no,NA,0.5,NA,75,75,75,NA,
7/9/2023,Chitanana,32,A,black spruce,yes,no,no,NA,1.1,NA,75,25,25,NA,
7/9/2023,Chitanana,32,A,black spruce,yes,no,no,NA,1,NA,75,75,75,25,
7/9/2023,Chitanana,32,A,black spruce,yes,no,no,NA,1.4,NA,100,100,75,NA,
7/9/2023,Chitanana,32,A,black spruce,yes,no,no,NA,0.3,NA,75,25,25,NA,
7/9/2023,Chitanana,32,A,black spruce,yes,no,no,NA,0.5,NA,75,25,25,NA,
7/9/2023,Chitanana,32,A,black spruce,yes,no,no,NA,0.3,NA,25,25,0,NA,
7/9/2023,Chitanana,32,A,black spruce,yes,no,no,NA,0.4,NA,100,100,75,NA,
7/9/2023,Chitanana,32,A,black spruce,yes,no,no,NA,0.5,NA,75,25,25,NA,
7/9/2023,Chitanana,32,A,black spruce,yes,no,no,NA,0.3,NA,100,75,75,NA,
7/9/2023,Chitanana,32,A,black spruce,yes,no,no,NA,0.4,NA,100,100,100,NA,
7/9/2023,Chitanana,32,B,black spruce,yes,no,no,NA,1.6,NA,100,75,75,NA,
7/9/2023,Chitanana,32,B,black spruce,yes,no,no,NA,2.7,NA,100,75,75,NA,
7/9/2023,Chitanana,32,B,black spruce,yes,no,no,1.2,NA,75,75,50,50,NA,
7/9/2023,Chitanana,32,B,black spruce,yes,no,no,NA,1.5,NA,100,100,100,100,
7/9/2023,Chitanana,32,B,black spruce,yes,no,no,NA,4.3,NA,75,75,50,25,
7/9/2023,Chitanana,32,B,black spruce,yes,no,no,NA,4,NA,75,50,25,25,
7/9/2023,Chitanana,32,B,black spruce,yes,no,no,NA,1.8,NA,100,50,25,0,
7/9/2023,Chitanana,32,B,black spruce,yes,no,no,2.3,NA,75,25,25,25,NA,
7/9/2023,Chitanana,32,B,black spruce,yes,no,no,2.5,NA,25,25,25,25,25,
7/9/2023,Chitanana,32,B,black spruce,yes,no,no,NA,2.3,NA,75,50,25,NA,
7/9/2023,Chitanana,32,B,black spruce,yes,no,no,NA,0.8,NA,100,75,50,NA,
7/9/2023,Chitanana,32,B,black spruce,yes,no,no,NA,1,NA,100,75,75,NA,
7/9/2023,Chitanana,32,B,black spruce,yes,no,no,NA,0.3,NA,100,100,100,NA,
7/9/2023,Chitanana,32,B,black spruce,yes,no,no,NA,0.7,NA,100,75,75,NA,
7/9/2023,Chitanana,32,B,black spruce,yes,no,no,NA,2.2,NA,100,100,100,25,
7/9/2023,Chitanana,32,B,black spruce,yes,no,no,NA,1.9,NA,75,75,75,25,
7/9/2023,Chitanana,32,B,black spruce,yes,no,no,2.8,NA,25,25,25,25,NA,
7/9/2023,Chitanana,32,B,black spruce,yes,no,no,1.7,NA,25,25,25,25,25,
7/9/2023,Chitanana,32,B,black spruce,yes,no,no,NA,1.9,NA,100,75,50,NA,
7/9/2023,Chitanana,32,B,black spruce,yes,no,no,NA,3.2,25,75,25,25,NA,
7/9/2023,Chitanana,32,B,black spruce,yes,no,no,NA,1.9,NA,100,50,25,NA,
7/9/2023,Chitanana,32,B,black spruce,yes,no,no,NA,1.4,75,75,25,25,NA,
7/9/2023,Chitanana,32,B,black spruce,yes,no,no,NA,4.1,NA,100,100,75,75,
7/9/2023,Chitanana,32,B,unknown conifer,yes,no,no,NA,0.4,NA,100,100,100,75,
7/9/2023,Chitanana,32,B,unknown conifer,yes,no,no,NA,1.2,NA,100,100,100,50,
7/9/2023,Chitanana,32,B,unknown conifer,yes,no,no,NA,0.7,NA,100,100,100,75,
7/9/2023,Chitanana,32,B,unknown conifer,yes,no,no,NA,0.9,NA,100,100,100,25,
7/9/2023,Chitanana,32,B,unknown conifer,yes,no,no,NA,0.7,NA,100,100,100,25,
7/9/2023,Chitanana,32,C,black spruce,yes,no,no,7.7,NA,50,50,50,25,NA,
7/9/2023,Chitanana,32,C,black spruce,yes,no,no,1.7,NA,NA,50,50,25,NA,
7/9/2023,Chitanana,32,C,black spruce,yes,no,no,NA,1.4,NA,75,50,25,NA,
7/9/2023,Chitanana,32,C,black spruce,yes,no,no,1.5,NA,75,25,25,25,NA,
7/9/2023,Chitanana,32,C,black spruce,no,no,no,NA,1.4,NA,100,100,75,NA,
7/9/2023,Chitanana,32,C,black spruce,yes,no,no,NA,0.5,NA,100,100,100,NA,
7/9/2023,Chitanana,32,C,black spruce,yes,no,no,NA,0.9,NA,100,50,25,NA,
7/9/2023,Chitanana,32,C,black spruce,yes,no,no,NA,0.7,NA,75,25,25,NA,
7/9/2023,Chitanana,32,C,black spruce,yes,no,no,NA,0.6,NA,0,0,0,NA,
7/9/2023,Chitanana,32,C,black spruce,yes,no,no,NA,0.8,NA,25,25,0,NA,
7/9/2023,Chitanana,32,C,black spruce,yes,no,no,NA,0.6,NA,100,75,50,NA,
7/9/2023,Chitanana,32,C,black spruce,yes,no,no,NA,0.2,NA,100,75,50,NA,
7/9/2023,Chitanana,32,C,black spruce,yes,no,no,5.1,NA,100,100,75,75,NA,
7/9/2023,Chitanana,32,C,unknown conifer,yes,no,no,NA,0.4,NA,100,100,100,NA,
7/9/2023,Chitanana,32,C,unknown conifer,yes,no,no,NA,0.8,NA,100,100,100,75,
7/9/2023,Chitanana,33,B,birch,yes,no,no,1.6,NA,NA,50,25,25,NA,
7/9/2023,Chitanana,33,B,birch,yes,no,no,NA,6,NA,100,100,100,75,
7/9/2023,Chitanana,33,B,birch,yes,no,no,NA,2,NA,100,100,75,25,
7/9/2023,Chitanana,33,B,birch,yes,no,no,0.9,NA,NA,75,50,50,NA,
7/9/2023,Chitanana,33,B,black spruce,yes,no,no,NA,0.8,NA,100,100,100,NA,
7/9/2023,Chitanana,33,B,black spruce,yes,no,no,0.9,NA,75,75,75,50,NA,
7/9/2023,Chitanana,33,B,black spruce,yes,no,no,5.6,NA,25,50,50,25,NA,
7/9/2023,Chitanana,33,B,black spruce,yes,no,no,3.1,NA,50,75,50,25,NA,
7/9/2023,Chitanana,33,B,black spruce,yes,no,no,NA,0.3,NA,100,100,100,75,
7/9/2023,Chitanana,33,C,birch,yes,no,no,NA,1.2,NA,100,100,100,100,
7/9/2023,Chitanana,33,C,birch,yes,no,no,NA,1,NA,75,75,50,NA,
7/9/2023,Chitanana,33,C,birch,yes,no,no,NA,1.1,NA,75,75,75,NA,
7/9/2023,Chitanana,33,C,birch,yes,no,no,NA,1,NA,100,100,100,100,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,1.1,NA,75,75,75,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,1.1,NA,75,75,75,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,1.1,NA,75,75,75,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,1.1,NA,75,75,75,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,0.9,NA,50,25,25,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,0.9,NA,50,25,25,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,1,NA,75,75,25,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,1,NA,75,75,25,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,1,NA,75,75,50,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,1,NA,75,75,50,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,2.2,NA,50,50,25,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,2.2,NA,50,50,25,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,0.3,NA,100,100,100,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,0.3,NA,100,100,100,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,2.6,NA,50,25,0,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,2.6,NA,50,25,0,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,1.5,NA,75,75,50,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,1.5,NA,75,75,50,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,1.7,NA,50,25,0,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,1.7,NA,50,25,0,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,1.4,NA,50,25,25,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,1.4,NA,50,25,25,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,2.2,NA,75,50,25,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,2.2,NA,75,50,25,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,3.1,50,25,25,25,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,3.1,50,25,25,25,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,1.3,NA,75,75,50,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,1.3,NA,75,75,50,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,1.1,NA,100,100,75,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,1.1,NA,100,100,75,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,2,NA,75,25,0,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,2,NA,75,25,0,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,1.9,NA,50,50,25,0,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,1.9,NA,50,50,25,0,NA,
7/9/2023,Chitanana,31,A,unknown,yes,no,no,NA,4.5,NA,100,100,100,100,
7/9/2023,Chitanana,31,A,unknown,yes,no,no,NA,4.5,NA,100,100,100,100,
7/9/2023,Chitanana,31,B,black spruce,yes,no,no,NA,1.5,NA,75,50,25,NA,
7/9/2023,Chitanana,31,B,black spruce,yes,no,no,NA,1.5,NA,75,50,25,NA,
7/9/2023,Chitanana,32,A,black spruce,yes,no,no,NA,0.4,NA,0,0,0,NA,
7/9/2023,Chitanana,32,A,black spruce,yes,no,no,NA,0.4,NA,0,0,0,NA,
7/9/2023,Chitanana,32,B,black spruce,yes,no,no,NA,1.1,NA,100,100,100,NA,
7/9/2023,Chitanana,32,B,black spruce,yes,no,no,NA,1.1,NA,100,100,100,NA,
7/9/2023,Chitanana,32,B,black spruce,yes,no,no,NA,2.3,NA,75,75,75,NA,
7/9/2023,Chitanana,32,B,black spruce,yes,no,no,NA,2.3,NA,75,75,75,NA,
7/9/2023,Chitanana,32,C,black spruce,yes,no,no,NA,0.4,NA,50,25,25,NA,
7/9/2023,Chitanana,32,C,black spruce,yes,no,no,NA,0.4,NA,50,25,25,NA,
7/9/2023,Chitanana,32,C,black spruce,yes,no,no,NA,0.8,NA,75,50,25,NA,
7/9/2023,Chitanana,32,C,black spruce,yes,no,no,NA,0.8,NA,75,50,25,NA,
7/9/2023,Chitanana,32,C,black spruce,yes,no,no,NA,1,NA,75,25,0,NA,
7/9/2023,Chitanana,32,C,black spruce,yes,no,no,NA,1,NA,75,25,0,NA,
7/9/2023,Chitanana,32,C,unknown conifer,yes,no,no,NA,0.6,NA,100,100,100,NA,
7/9/2023,Chitanana,32,C,unknown conifer,yes,no,no,NA,0.6,NA,100,100,100,NA,
7/9/2023,Chitanana,33,A,black spruce,yes,no,no,3.3,NA,50,50,50,25,NA,
7/9/2023,Chitanana,33,A,black spruce,yes,no,no,3.3,NA,50,50,50,25,NA,
7/9/2023,Chitanana,33,B,birch,yes,no,no,NA,1,NA,75,50,25,NA,
7/9/2023,Chitanana,33,B,birch,yes,no,no,NA,1,NA,75,50,25,NA,
7/9/2023,Chitanana,33,C,birch,yes,no,no,NA,0.6,NA,100,100,100,25,
7/9/2023,Chitanana,33,C,birch,yes,no,no,NA,0.6,NA,100,100,100,25,
7/9/2023,Chitanana,33,C,black spruce,yes,no,no,NA,0.5,NA,100,100,100,NA,
7/9/2023,Chitanana,33,C,black spruce,yes,no,no,NA,0.5,NA,100,100,100,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,1.1,NA,75,75,50,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,1.1,NA,75,75,50,NA,
7/9/2023,Chitanana,30,A,black spruce,yes,no,no,NA,1.1,NA,75,75,50,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,1.7,NA,75,25,25,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,1.7,NA,75,25,25,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,1.7,NA,75,25,25,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,1.2,NA,75,25,25,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,1.2,NA,75,25,25,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,1.2,NA,75,25,25,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,1,NA,75,75,50,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,1,NA,75,75,50,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,1,NA,75,75,50,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,0.6,NA,100,100,100,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,0.6,NA,100,100,100,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,0.6,NA,100,100,100,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,1.5,NA,75,50,25,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,1.5,NA,75,50,25,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,1.5,NA,75,50,25,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,1.4,NA,75,50,25,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,1.4,NA,75,50,25,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,1.4,NA,75,50,25,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,2.3,NA,50,50,25,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,2.3,NA,50,50,25,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,2.3,NA,50,50,25,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,1.2,NA,100,100,50,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,1.2,NA,100,100,50,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,1.2,NA,100,100,50,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,2.1,NA,50,25,0,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,2.1,NA,50,25,0,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,2.1,NA,50,25,0,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,2,NA,75,50,25,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,2,NA,75,50,25,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,2,NA,75,50,25,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,2.4,NA,50,25,25,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,2.4,NA,50,25,25,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,2.4,NA,50,25,25,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,1.2,NA,75,50,25,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,1.2,NA,75,50,25,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,1.2,NA,75,50,25,NA,
7/9/2023,Chitanana,31,A,birch,yes,no,no,NA,2.7,NA,100,100,100,25,
7/9/2023,Chitanana,31,A,birch,yes,no,no,NA,2.7,NA,100,100,100,25,
7/9/2023,Chitanana,31,A,birch,yes,no,no,NA,2.7,NA,100,100,100,25,
7/9/2023,Chitanana,33,C,birch,yes,no,no,NA,0.5,NA,100,100,100,25,
7/9/2023,Chitanana,33,C,birch,yes,no,no,NA,0.5,NA,100,100,100,25,
7/9/2023,Chitanana,33,C,birch,yes,no,no,NA,0.5,NA,100,100,100,25,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,1.1,NA,100,75,50,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,1.1,NA,100,75,50,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,1.1,NA,100,75,50,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,1.1,NA,100,75,50,NA,
7/9/2023,Chitanana,30,C,birch,yes,no,no,NA,0.9,NA,75,50,25,NA,
7/9/2023,Chitanana,30,C,birch,yes,no,no,NA,0.9,NA,75,50,25,NA,
7/9/2023,Chitanana,30,C,birch,yes,no,no,NA,0.9,NA,75,50,25,NA,
7/9/2023,Chitanana,30,C,birch,yes,no,no,NA,0.9,NA,75,50,25,NA,
7/9/2023,Chitanana,30,C,birch,yes,no,no,NA,0.9,NA,75,50,25,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,1.7,NA,75,75,50,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,1.7,NA,75,75,50,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,1.7,NA,75,75,50,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,1.7,NA,75,75,50,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,1.7,NA,75,75,50,NA,
7/9/2023,Chitanana,30,B,black spruce,yes,no,no,NA,1.7,NA,75,75,50,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,1.7,NA,75,50,25,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,1.7,NA,75,50,25,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,1.7,NA,75,50,25,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,1.7,NA,75,50,25,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,1.7,NA,75,50,25,NA,
7/9/2023,Chitanana,30,C,black spruce,yes,no,no,NA,1.7,NA,75,50,25,NA,
7/10/2023,ChitananaMooseheart,34,B,birch,yes,no,no,NA,0.5,NA,50,50,25,NA,
7/10/2023,ChitananaMooseheart,34,B,birch,yes,no,no,NA,0.6,NA,75,75,50,NA,
7/10/2023,ChitananaMooseheart,34,B,birch,yes,no,no,NA,0.6,NA,100,100,75,NA,
7/10/2023,ChitananaMooseheart,34,B,birch,yes,no,no,NA,1.3,NA,100,75,75,NA,
7/10/2023,ChitananaMooseheart,35,A,black spruce,yes,no,no,NA,0.8,NA,75,75,25,NA,
7/10/2023,ChitananaMooseheart,35,A,black spruce,yes,no,no,NA,0.6,NA,75,25,25,NA,
7/10/2023,ChitananaMooseheart,35,A,black spruce,yes,no,no,4,NA,NA,100,100,100,50,
7/10/2023,ChitananaMooseheart,35,B,birch,yes,no,no,NA,1.6,NA,100,100,100,100,
7/10/2023,ChitananaMooseheart,35,B,black spruce,yes,no,no,NA,5.4,NA,100,100,100,NA,
7/10/2023,ChitananaMooseheart,35,C,birch,yes,no,no,NA,0.9,NA,100,100,100,100,
7/10/2023,ChitananaMooseheart,35,C,birch,no,no,no,NA,2.4,NA,100,100,100,25,
7/10/2023,ChitananaMooseheart,36,A,black spruce,yes,no,no,1.3,NA,NA,50,50,25,NA,
7/10/2023,ChitananaMooseheart,36,B,black spruce,yes,no,no,0.7,NA,NA,100,100,75,NA,
7/10/2023,ChitananaMooseheart,36,B,black spruce,yes,no,no,NA,0.5,NA,100,100,100,NA,
7/10/2023,ChitananaMooseheart,36,B,black spruce,yes,no,no,NA,1.6,NA,75,75,50,NA,
7/10/2023,ChitananaMooseheart,36,B,black spruce,yes,no,no,NA,2.2,25,50,50,25,NA,
7/10/2023,ChitananaMooseheart,36,B,black spruce,no,no,no,NA,0.6,NA,100,100,100,NA,
7/10/2023,ChitananaMooseheart,36,B,black spruce,yes,no,no,2,NA,25,25,25,0,NA,
7/10/2023,ChitananaMooseheart,36,B,black spruce,yes,no,no,0.9,NA,NA,75,50,25,NA,
7/10/2023,ChitananaMooseheart,36,B,black spruce,yes,no,no,NA,1.2,NA,50,25,0,NA,
7/10/2023,ChitananaMooseheart,36,B,black spruce,yes,no,no,1.6,NA,25,25,0,0,NA,
7/10/2023,ChitananaMooseheart,36,B,black spruce,yes,no,no,2.4,NA,25,25,25,0,NA,
7/10/2023,ChitananaMooseheart,36,B,black spruce,no,no,no,1.7,NA,25,50,25,25,NA,
7/10/2023,ChitananaMooseheart,36,B,black spruce,yes,no,no,NA,1.5,50,50,50,50,NA,
7/10/2023,ChitananaMooseheart,36,C,black spruce,no,no,no,NA,1,NA,100,100,100,NA,"Belongs in C, fixed cmt"
7/10/2023,ChitananaMooseheart,36,C,black spruce,no,no,no,NA,1.5,NA,50,50,50,NA,
7/10/2023,ChitananaMooseheart,36,C,black spruce,yes,no,no,NA,1.5,NA,25,25,0,NA,
7/10/2023,ChitananaMooseheart,36,C,unknown conifer,yes,no,no,NA,3.1,NA,100,100,100,75,
7/10/2023,ChitananaMooseheart,36,C,unknown conifer,yes,no,no,NA,2.5,NA,100,100,100,100,
7/10/2023,ChitananaMooseheart,34,B,birch,yes,no,no,NA,1.4,NA,75,75,50,NA,
7/10/2023,ChitananaMooseheart,34,B,birch,yes,no,no,NA,1.4,NA,75,75,50,NA,
7/10/2023,ChitananaMooseheart,34,B,birch,yes,no,no,NA,1.2,NA,100,100,100,75,
7/10/2023,ChitananaMooseheart,34,B,birch,yes,no,no,NA,1.2,NA,100,100,100,75,
7/10/2023,ChitananaMooseheart,34,A,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA
7/10/2023,ChitananaMooseheart,34,C,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA
